base_cake,truffle_type,primary_flavor,secondary_flavor,color_group,ebit_per_hr
Sponge,Chocolate Outer,Orange,Black Currant,White,0.14532294973470936
Sponge,Jelly Filled,Orange Pineapple	P,Pear,Black,0.1451158320803192
Sponge,Chocolate Outer,Lemon Custard,Butter Rum,White,0.1448619420916598
Sponge,Chocolate Outer,Plum,Ginger Beer,Tiffany,0.14438853204695687
Sponge,Jelly Filled,Chocolate Mint,Whipped Cream,Taupe,0.14433374055647316
Sponge,Chocolate Outer,Plum,Ginger Beer,Tiffany,0.14281708894876285
Sponge,Chocolate Outer,Plum,Ginger Beer,Tiffany,0.14239568304480882
Sponge,Jelly Filled,Cheesecake,Whipped Cream,Rose,0.14232456055737713
Sponge,Jelly Filled,Orange Pineapple	P,Pear,Black,0.14210733764204206
Sponge,Chocolate Outer,Orange,Black Currant,White,0.14155506236926654
Sponge,Jelly Filled,Cheesecake,Whipped Cream,Rose,0.14132035509445992
Sponge,Jelly Filled,Cheesecake,Whipped Cream,Rose,0.14119055921095336
Sponge,Chocolate Outer,Plum,Ginger Beer,Tiffany,0.13890732073258213
Sponge,Jelly Filled,Orange Pineapple	P,Pear,Black,0.13889886401934268
Sponge,Jelly Filled,Orange Pineapple	P,Pear,Black,0.13807211849168158
Sponge,Jelly Filled,Orange Pineapple	P,Pear,Black,0.13651702112134015
Sponge,Chocolate Outer,Plum,Ginger Beer,Tiffany,0.13648507449294087
Sponge,Chocolate Outer,Caramel Cream,Rock and Rye,Slate,0.13642037036711108
Sponge,Chocolate Outer,Orange,Black Currant,White,0.13607018436197385
Sponge,Jelly Filled,Orange Pineapple	P,Pear,Black,0.13534351965092103
Sponge,Chocolate Outer,Lemon Custard,Butter Rum,White,0.1351242887304317
Sponge,Chocolate Outer,Orange,Black Currant,White,0.13382435597095602
Sponge,Chocolate Outer,Lemon Custard,Butter Rum,White,0.13323466712751444
Sponge,Jelly Filled,Apricot,Whipped Cream,Tiffany,0.13272339738976607
Sponge,Jelly Filled,Cheesecake,Whipped Cream,Rose,0.13254937494453048
Sponge,Chocolate Outer,Lemon Custard,Butter Rum,White,0.13225550437453248
Sponge,Chocolate Outer,Caramel Cream,Rock and Rye,Slate,0.13160198095971784
Sponge,Jelly Filled,Orange Pineapple	P,Pear,Black,0.131032934395689
Sponge,Chocolate Outer,Plum,Ginger Beer,Tiffany,0.13070421944259594
Sponge,Jelly Filled,Chocolate Mint,Whipped Cream,Taupe,0.13012111990065492
Sponge,Jelly Filled,Chocolate Mint,Whipped Cream,Taupe,0.1297802470558287
Sponge,Jelly Filled,Orange Pineapple	P,Pear,Black,0.1289861056433028
Sponge,Chocolate Outer,Lemon Custard,Butter Rum,White,0.1285867593087548
Sponge,Jelly Filled,Orange Pineapple	P,Pear,Black,0.12853548477098695
Sponge,Chocolate Outer,Lemon Custard,Butter Rum,White,0.12727125240219442
Sponge,Chocolate Outer,Orange,Black Currant,White,0.12725601974524933
Sponge,Chocolate Outer,Orange,Black Currant,White,0.12647283221963887
Sponge,Chocolate Outer,Lemon Custard,Butter Rum,White,0.1262948435128538
Sponge,Jelly Filled,Chocolate Mint,Whipped Cream,Taupe,0.12621883881080864
Sponge,Jelly Filled,Chocolate Mint,Whipped Cream,Taupe,0.1260667740885621
Sponge,Chocolate Outer,Caramel Cream,Rock and Rye,Slate,0.1258717207853999
Sponge,Jelly Filled,Chocolate Mint,Whipped Cream,Taupe,0.1258490361970101
Sponge,Jelly Filled,Cheesecake,Whipped Cream,Rose,0.12554081507292397
Sponge,Jelly Filled,Chocolate Mint,Whipped Cream,Taupe,0.12519942877626886
Sponge,Chocolate Outer,Orange,Black Currant,White,0.12461911824973315
Sponge,Jelly Filled,Cheesecake,Whipped Cream,Rose,0.12445876908222986
Sponge,Jelly Filled,Orange Pineapple	P,Pear,Black,0.1241597726939142
Sponge,Chocolate Outer,Plum,Ginger Beer,Tiffany,0.12243650157102705
Sponge,Jelly Filled,Chocolate Mint,Whipped Cream,Taupe,0.12143968851844426
Sponge,Chocolate Outer,Orange,Black Currant,White,0.12125727938379499
Sponge,Jelly Filled,Orange Pineapple	P,Pear,Black,0.11973720776868377
Sponge,Chocolate Outer,Plum,Ginger Beer,Tiffany,0.11965707900856028
Sponge,Chocolate Outer,Lemon Custard,Butter Rum,White,0.11962721109133728
Sponge,Jelly Filled,Cheesecake,Whipped Cream,Rose,0.11942713490868465
Sponge,Jelly Filled,Orange Pineapple	P,Pear,Black,0.11905550359502566
Sponge,Chocolate Outer,Lemon Custard,Butter Rum,White,0.11862096156933173
Sponge,Chocolate Outer,Orange,Black Currant,White,0.11723345245751106
Sponge,Jelly Filled,Orange Pineapple	P,Pear,Black,0.11675372792461494
Sponge,Jelly Filled,Apricot,Whipped Cream,Tiffany,0.11656457883974927
Sponge,Jelly Filled,Orange Pineapple	P,Pear,Black,0.11615382189668105
Sponge,Chocolate Outer,Caramel Cream,Rock and Rye,Slate,0.11595163817358202
Sponge,Jelly Filled,Orange Pineapple	P,Pear,Black,0.11560336669537198
Sponge,Jelly Filled,Orange Pineapple	P,Pear,Black,0.11555789694996697
Sponge,Chocolate Outer,Caramel Cream,Rock and Rye,Slate,0.11521891191266695
Sponge,Jelly Filled,Chocolate Mint,Whipped Cream,Taupe,0.11519259611725169
Sponge,Chocolate Outer,Caramel Cream,Rock and Rye,Slate,0.11463252683355672
Sponge,Chocolate Outer,Orange,Black Currant,White,0.11438964328419163
Sponge,Chocolate Outer,Caramel Cream,Rock and Rye,Slate,0.1143374809684324
Sponge,Jelly Filled,Cheesecake,Whipped Cream,Rose,0.11423757594929947
Sponge,Chocolate Outer,Caramel Cream,Rock and Rye,Slate,0.11402055676249234
Sponge,Jelly Filled,Apricot,Whipped Cream,Tiffany,0.11380378520082285
Sponge,Chocolate Outer,Orange,Black Currant,White,0.11376962266329486
Sponge,Jelly Filled,Orange Pineapple	P,Pear,Black,0.11334806975445211
Sponge,Jelly Filled,Chocolate Mint,Whipped Cream,Taupe,0.11278720083226884
Sponge,Jelly Filled,Chocolate Mint,Whipped Cream,Taupe,0.11258192847205882
Sponge,Chocolate Outer,Lemon Custard,Butter Rum,White,0.11241614535468247
Sponge,Chocolate Outer,Orange,Black Currant,White,0.1124055079303768
Sponge,Chocolate Outer,Caramel Cream,Rock and Rye,Slate,0.11239261392662095
Sponge,Jelly Filled,Sassafras,Papaya,Opal,0.11118426875070145
Sponge,Jelly Filled,Cheesecake,Whipped Cream,Rose,0.110674909378101
Sponge,Chocolate Outer,Lemon Custard,Butter Rum,White,0.10838546901116544
Sponge,Jelly Filled,Chocolate Mint,Whipped Cream,Taupe,0.10780532002524403
Sponge,Jelly Filled,Orange Pineapple	P,Pear,Black,0.10639444442403305
Sponge,Jelly Filled,Orange Pineapple	P,Pear,Black,0.10530747050341047
Sponge,Chocolate Outer,Orange,Black Currant,White,0.10376794708039791
Sponge,Jelly Filled,Cheesecake,Whipped Cream,Rose,0.10194641934783978
Sponge,Jelly Filled,Chocolate Mint,Whipped Cream,Taupe,0.10178277403008305
Sponge,Chocolate Outer,Orange,Black Currant,White,0.10168499421498756
Sponge,Jelly Filled,Chocolate Mint,Whipped Cream,Taupe,0.10154663658539559
Sponge,Chocolate Outer,Orange,Black Currant,White,0.10147952506160762
Sponge,Jelly Filled,Cheesecake,Whipped Cream,Rose,0.10144590552602313
Sponge,Jelly Filled,Chocolate Mint,Whipped Cream,Taupe,0.10006294434699348
Sponge,Chocolate Outer,Caramel Cream,Rock and Rye,Slate,0.09928523882172455
Sponge,Jelly Filled,Orange Pineapple	P,Pear,Black,0.09878198404655901
Sponge,Jelly Filled,Cheesecake,Whipped Cream,Rose,0.09858737191553452
Sponge,Jelly Filled,Chocolate Mint,Whipped Cream,Taupe,0.0985543229521644
Sponge,Chocolate Outer,Lemon Custard,Butter Rum,White,0.09787387721199226
Sponge,Jelly Filled,Chocolate Mint,Whipped Cream,Taupe,0.0978324348410861
Sponge,Chocolate Outer,Lemon Custard,Butter Rum,White,0.09749495787656094
Sponge,Chocolate Outer,Plum,Ginger Beer,Tiffany,0.09652917988153563
Sponge,Chocolate Outer,Caramel Cream,Rock and Rye,Slate,0.09649537787390967
Sponge,Jelly Filled,Cheesecake,Whipped Cream,Rose,0.0949878010804713
Sponge,Jelly Filled,Chocolate Mint,Whipped Cream,Taupe,0.09478789404190892
Sponge,Jelly Filled,Chocolate Mint,Whipped Cream,Taupe,0.09430069983471354
Sponge,Chocolate Outer,Plum,Ginger Beer,Tiffany,0.09418333319364101
Sponge,Chocolate Outer,Orange,Black Currant,White,0.09380626361914
Sponge,Chocolate Outer,Caramel Cream,Rock and Rye,Slate,0.09281599145548454
Sponge,Jelly Filled,Orange Pineapple	P,Pear,Black,0.09279799754456036
Sponge,Jelly Filled,Chocolate Mint,Whipped Cream,Taupe,0.09253946353415661
Sponge,Jelly Filled,Orange Pineapple	P,Pear,Black,0.09145046415166187
Sponge,Chocolate Outer,Plum,Ginger Beer,Tiffany,0.09079439655260753
Sponge,Jelly Filled,Cheesecake,Whipped Cream,Rose,0.09076944343175393
Sponge,Jelly Filled,Chocolate Mint,Whipped Cream,Taupe,0.09071591507773993
Sponge,Jelly Filled,Orange Pineapple	P,Pear,Black,0.09040998651483197
Sponge,Chocolate Outer,Lemon Custard,Butter Rum,White,0.09032380019564018
Sponge,Chocolate Outer,Caramel Cream,Rock and Rye,Slate,0.09019870912061276
Sponge,Chocolate Outer,Orange,Black Currant,White,0.0893874421834216
Sponge,Chocolate Outer,Plum,Ginger Beer,Tiffany,0.08936871861356026
Sponge,Jelly Filled,Orange Pineapple	P,Pear,Black,0.08835972581931356
Sponge,Jelly Filled,Cheesecake,Whipped Cream,Rose,0.08752065446263804
Sponge,Chocolate Outer,Orange,Black Currant,White,0.0875130460818413
Sponge,Jelly Filled,Orange Pineapple	P,Pear,Black,0.08727775740220574
Sponge,Chocolate Outer,Caramel Cream,Rock and Rye,Slate,0.08703021844543725
Sponge,Jelly Filled,Cheesecake,Whipped Cream,Rose,0.08678049410536215
Sponge,Jelly Filled,Orange Pineapple	P,Pear,Black,0.08675930899642799
Sponge,Jelly Filled,Chocolate Mint,Whipped Cream,Taupe,0.08626835401820321
Sponge,Jelly Filled,Orange Pineapple	P,Pear,Black,0.08609414325639798
Sponge,Jelly Filled,Orange Pineapple	P,Pear,Black,0.08556863270333577
Sponge,Chocolate Outer,Plum,Ginger Beer,Tiffany,0.08524067467341356
Sponge,Chocolate Outer,Plum,Ginger Beer,Tiffany,0.08523956731954413
Sponge,Jelly Filled,Cheesecake,Whipped Cream,Rose,0.08500495449367144
Sponge,Jelly Filled,Orange Pineapple	P,Pear,Black,0.08472145397222447
Sponge,Jelly Filled,Orange Pineapple	P,Pear,Black,0.08423622290344755
Sponge,Chocolate Outer,Lemon Custard,Butter Rum,White,0.083741542483485
Sponge,Chocolate Outer,Lemon Custard,Butter Rum,White,0.08341376664433259
Sponge,Chocolate Outer,Caramel Cream,Rock and Rye,Slate,0.08303244007144196
Sponge,Jelly Filled,Orange Pineapple	P,Pear,Black,0.08287938646669973
Sponge,Jelly Filled,Cheesecake,Whipped Cream,Rose,0.0815610071270654
Sponge,Chocolate Outer,Plum,Ginger Beer,Tiffany,0.08111547816836319
Sponge,Chocolate Outer,Lemon Custard,Butter Rum,White,0.08096601552158729
Sponge,Jelly Filled,Cheesecake,Whipped Cream,Rose,0.08054022762769641
Sponge,Chocolate Outer,Plum,Ginger Beer,Tiffany,0.07993235185854837
Sponge,Chocolate Outer,Plum,Ginger Beer,Tiffany,0.0791892266294692
Sponge,Jelly Filled,Orange Pineapple	P,Pear,Black,0.07832149186710394
Sponge,Chocolate Outer,Caramel Cream,Rock and Rye,Slate,0.07805751324655325
Sponge,Chocolate Outer,Plum,Ginger Beer,Tiffany,0.0770399793869478
Sponge,Chocolate Outer,Lemon Custard,Butter Rum,White,0.07699463567395426
Sponge,Chocolate Outer,Caramel Cream,Rock and Rye,Slate,0.07656417516187486
Sponge,Chocolate Outer,Caramel Cream,Rock and Rye,Slate,0.07608375675474113
Sponge,Jelly Filled,Cheesecake,Whipped Cream,Rose,0.07540710808126297
Sponge,Jelly Filled,Orange Pineapple	P,Pear,Black,0.07474768329687904
Sponge,Chocolate Outer,Caramel Cream,Rock and Rye,Slate,0.07458203031560663
Sponge,Jelly Filled,Cheesecake,Whipped Cream,Rose,0.07449538760739285
Sponge,Jelly Filled,Orange Pineapple	P,Pear,Black,0.07412140927441711
Sponge,Chocolate Outer,Caramel Cream,Rock and Rye,Slate,0.07370660330034148
Sponge,Chocolate Outer,Lemon Custard,Butter Rum,White,0.07336851563977256
Sponge,Jelly Filled,Orange Pineapple	P,Pear,Black,0.07180127346649864
Sponge,Chocolate Outer,Orange,Black Currant,White,0.07154881973498668
Sponge,Jelly Filled,Cheesecake,Whipped Cream,Rose,0.07052049799702886
Sponge,Jelly Filled,Orange Pineapple	P,Pear,Black,0.06952137967021814
Sponge,Chocolate Outer,Caramel Cream,Rock and Rye,Slate,0.06860869608579152
Sponge,Jelly Filled,Cheesecake,Whipped Cream,Rose,0.0686078577834257
Sponge,Jelly Filled,Cheesecake,Whipped Cream,Rose,0.06802088436729269
Sponge,Jelly Filled,Cheesecake,Whipped Cream,Rose,0.06776466172134726
Sponge,Chocolate Outer,Caramel Cream,Rock and Rye,Slate,0.06771106824092894
Sponge,Chocolate Outer,Caramel Cream,Rock and Rye,Slate,0.06706741984592973
Sponge,Jelly Filled,Orange Pineapple	P,Pear,Black,0.06684070417604708
Sponge,Chocolate Outer,Lemon Custard,Butter Rum,White,0.06681028591249633
Sponge,Jelly Filled,Cheesecake,Whipped Cream,Rose,0.06659468697869722
Sponge,Jelly Filled,Sassafras,Papaya,Opal,0.06559268552911954
Sponge,Chocolate Outer,Lemon Custard,Butter Rum,White,0.06494865140822398
Sponge,Jelly Filled,Chocolate Mint,Whipped Cream,Taupe,0.06476854183650141
Sponge,Chocolate Outer,Orange,Black Currant,White,0.06247621919605021
Sponge,Jelly Filled,Cheesecake,Whipped Cream,Rose,0.061447713461559895
Sponge,Chocolate Outer,Orange,Black Currant,White,0.061146792107945803
Sponge,Chocolate Outer,Orange,Black Currant,White,0.06026340998212802
Sponge,Jelly Filled,Orange Pineapple	P,Pear,Black,0.06023420334324374
Sponge,Jelly Filled,Orange Pineapple	P,Pear,Black,0.060137151077348676
Sponge,Jelly Filled,Orange Pineapple	P,Pear,Black,0.059879651436164964
Sponge,Jelly Filled,Orange Pineapple	P,Pear,Black,0.05896909656488647
Sponge,Chocolate Outer,Caramel Cream,Rock and Rye,Slate,0.05874889181377313
Sponge,Jelly Filled,Cheesecake,Whipped Cream,Rose,0.058572162940881446
Sponge,Chocolate Outer,Lemon Custard,Butter Rum,White,0.058209575595074003
Sponge,Chocolate Outer,Caramel Cream,Rock and Rye,Slate,0.056625000297680174
Sponge,Chocolate Outer,Plum,Ginger Beer,Tiffany,0.05495179387050251
Sponge,Chocolate Outer,Lemon Custard,Butter Rum,White,0.05440010003985247
Sponge,Jelly Filled,Cheesecake,Whipped Cream,Rose,0.05418457324479535
Sponge,Chocolate Outer,Caramel Cream,Rock and Rye,Slate,0.05418252237309465
Sponge,Chocolate Outer,Orange,Black Currant,White,0.053563477449830525
Sponge,Chocolate Outer,Orange,Black Currant,White,0.05335156638361702
Sponge,Jelly Filled,Chocolate Mint,Whipped Cream,Taupe,0.05304592077394854
Sponge,Chocolate Outer,Orange,Black Currant,White,0.05094955134006097
Sponge,Chocolate Outer,Caramel Cream,Rock and Rye,Slate,0.05015279598607658
Sponge,Chocolate Outer,Orange,Black Currant,White,0.04998768290805195
Sponge,Chocolate Outer,Caramel Cream,Rock and Rye,Slate,0.04931211316897592
Sponge,Jelly Filled,Orange Pineapple	P,Pear,Black,0.048746583467355185
Sponge,Chocolate Outer,Orange,Black Currant,White,0.04833494359224973
Sponge,Jelly Filled,Cheesecake,Whipped Cream,Rose,0.04640658009669003
Sponge,Chocolate Outer,Caramel Cream,Rock and Rye,Slate,0.046025649488187964
Sponge,Chocolate Outer,Lemon Custard,Butter Rum,White,0.04562239845301757
Sponge,Jelly Filled,Cheesecake,Whipped Cream,Rose,0.04485670370796081
Sponge,Chocolate Outer,Plum,Ginger Beer,Tiffany,0.044779404524160064
Sponge,Chocolate Outer,Plum,Ginger Beer,Tiffany,0.0443221951534869
Sponge,Chocolate Outer,Lemon Custard,Butter Rum,White,0.04428519804264654
Sponge,Jelly Filled,Chocolate Mint,Whipped Cream,Taupe,0.04402118523266592
Sponge,Chocolate Outer,Plum,Ginger Beer,Tiffany,0.043603915981630784
Sponge,Jelly Filled,Cheesecake,Whipped Cream,Rose,0.043069412147791045
Sponge,Chocolate Outer,Caramel Cream,Rock and Rye,Slate,0.04298812060471366
Sponge,Jelly Filled,Cheesecake,Whipped Cream,Rose,0.04226349405746766
Sponge,Jelly Filled,Cheesecake,Whipped Cream,Rose,0.04210721761165729
Sponge,Chocolate Outer,Lemon Custard,Butter Rum,White,0.041879077137562386
Sponge,Chocolate Outer,Plum,Ginger Beer,Tiffany,0.04179409918727425
Sponge,Jelly Filled,Chocolate Mint,Whipped Cream,Taupe,0.04144802733235986
Sponge,Chocolate Outer,Lemon Custard,Butter Rum,White,0.04071634402495991
Sponge,Chocolate Outer,Caramel Cream,Rock and Rye,Slate,0.03997830971377441
Sponge,Chocolate Outer,Caramel Cream,Rock and Rye,Slate,0.03991325771135946
Sponge,Chocolate Outer,Caramel Cream,Rock and Rye,Slate,0.03938617123967444
Sponge,Chocolate Outer,Plum,Ginger Beer,Tiffany,0.038800431522964994
Sponge,Chocolate Outer,Lemon Custard,Butter Rum,White,0.038212016115202946
Sponge,Jelly Filled,Chocolate Mint,Whipped Cream,Taupe,0.037797178070653276
Sponge,Chocolate Outer,Plum,Ginger Beer,Tiffany,0.03760124644933
Sponge,Chocolate Outer,Plum,Ginger Beer,Tiffany,0.03676897746492844
Sponge,Chocolate Outer,Orange,Black Currant,White,0.03614707538534742
Sponge,Chocolate Outer,Caramel Cream,Rock and Rye,Slate,0.035092146352312455
Sponge,Jelly Filled,Cheesecake,Whipped Cream,Rose,0.03429630404949849
Sponge,Chocolate Outer,Caramel Cream,Rock and Rye,Slate,0.03422180107955412
Sponge,Jelly Filled,Cheesecake,Whipped Cream,Rose,0.0337005526586854
Sponge,Chocolate Outer,Orange,Black Currant,White,0.03297975793496331
Sponge,Chocolate Outer,Lemon Custard,Butter Rum,White,0.03263334245616953
Sponge,Chocolate Outer,Orange,Black Currant,White,0.03212974610322386
Sponge,Chocolate Outer,Plum,Ginger Beer,Tiffany,0.031488091098400964
Sponge,Jelly Filled,Chocolate Mint,Whipped Cream,Taupe,0.031004988671546965
Sponge,Chocolate Outer,Plum,Ginger Beer,Tiffany,0.030401369272047576
Sponge,Chocolate Outer,Orange,Black Currant,White,0.029848550084446375
Sponge,Chocolate Outer,Caramel Cream,Rock and Rye,Slate,0.029515536468424988
Sponge,Chocolate Outer,Orange,Black Currant,White,0.029171387209474396
Sponge,Chocolate Outer,Caramel Cream,Rock and Rye,Slate,0.028432583691045878
Sponge,Chocolate Outer,Plum,Ginger Beer,Tiffany,0.02724736140624348
Sponge,Chocolate Outer,Caramel Cream,Rock and Rye,Slate,0.026151233475794233
Sponge,Jelly Filled,Cheesecake,Whipped Cream,Rose,0.025239289784069995
Sponge,Jelly Filled,Chocolate Mint,Whipped Cream,Taupe,0.022199033765683166
Sponge,Chocolate Outer,Plum,Ginger Beer,Tiffany,0.021520547393847202
Sponge,Chocolate Outer,Caramel Cream,Rock and Rye,Slate,0.020229205284810328
Sponge,Chocolate Outer,Caramel Cream,Rock and Rye,Slate,0.020149687281179204
Sponge,Jelly Filled,Chocolate Mint,Whipped Cream,Taupe,0.019360979244815085
Sponge,Jelly Filled,Cheesecake,Whipped Cream,Rose,0.019136696098731015
Sponge,Chocolate Outer,Caramel Cream,Rock and Rye,Slate,0.018535943808057998
Sponge,Chocolate Outer,Caramel Cream,Rock and Rye,Slate,0.01833329092013181
Sponge,Chocolate Outer,Caramel Cream,Rock and Rye,Slate,0.017864120044528097
Sponge,Jelly Filled,Chocolate Mint,Whipped Cream,Taupe,0.017731901498115037
Sponge,Chocolate Outer,Caramel Cream,Rock and Rye,Slate,0.017499871327393772
Sponge,Jelly Filled,Chocolate Mint,Whipped Cream,Taupe,0.015695887137390774
Sponge,Chocolate Outer,Plum,Ginger Beer,Tiffany,0.014128100678589365
Sponge,Chocolate Outer,Plum,Ginger Beer,Tiffany,0.013097575052283268
Sponge,Chocolate Outer,Orange,Black Currant,White,0.012317333485522918
Sponge,Chocolate Outer,Caramel Cream,Rock and Rye,Slate,0.010738801671163544
Sponge,Jelly Filled,Chocolate Mint,Whipped Cream,Taupe,0.010719971414389537
Sponge,Jelly Filled,Cheesecake,Whipped Cream,Rose,0.0081947740187545
Sponge,Jelly Filled,Chocolate Mint,Whipped Cream,Taupe,0.00786406428667952
Sponge,Jelly Filled,Chocolate Mint,Whipped Cream,Taupe,0.005237262911932047
Sponge,Jelly Filled,Chocolate Mint,Whipped Cream,Taupe,0.00373514752606569
Sponge,Chocolate Outer,Plum,Ginger Beer,Tiffany,0.0027799307645325465
Sponge,Chocolate Outer,Caramel Cream,Rock and Rye,Slate,0.0017074749327943548
Sponge,Jelly Filled,Chocolate Mint,Whipped Cream,Taupe,0.0015082727451581233
Sponge,Chocolate Outer,Caramel Cream,Rock and Rye,Slate,-0.00014746028376522107
Sponge,Jelly Filled,Cheesecake,Whipped Cream,Rose,-0.0019908195402362637
Sponge,Chocolate Outer,Orange,Black Currant,White,-0.002859957205294497
Sponge,Chocolate Outer,Caramel Cream,Rock and Rye,Slate,-0.0032307972210260816
Sponge,Chocolate Outer,Plum,Ginger Beer,Tiffany,-0.004376082710830617
Sponge,Chocolate Outer,Orange,Black Currant,White,-0.004675620556791928
Sponge,Chocolate Outer,Caramel Cream,Rock and Rye,Slate,-0.0055297350914635356
Sponge,Chocolate Outer,Plum,Ginger Beer,Tiffany,-0.006100411388478052
Sponge,Chocolate Outer,Caramel Cream,Rock and Rye,Slate,-0.0089824352160156
Sponge,Chocolate Outer,Plum,Ginger Beer,Tiffany,-0.009343642936172852
Sponge,Chocolate Outer,Plum,Ginger Beer,Tiffany,-0.010504884362590667
Sponge,Jelly Filled,Cheesecake,Whipped Cream,Rose,-0.010664062596762067
Sponge,Chocolate Outer,Plum,Ginger Beer,Tiffany,-0.010906495452820198
Sponge,Jelly Filled,Cheesecake,Whipped Cream,Rose,-0.01129148467137336
Sponge,Chocolate Outer,Orange,Black Currant,White,-0.011701668182148003
Sponge,Chocolate Outer,Orange,Black Currant,White,-0.012048442126697255
Sponge,Jelly Filled,Chocolate Mint,Whipped Cream,Taupe,-0.012419560780108337
Sponge,Chocolate Outer,Caramel Cream,Rock and Rye,Slate,-0.013653587193487974
