base_cake,truffle_type,primary_flavor,secondary_flavor,color_group,line,rate
Chiffon,Chocolate Outer,Grand Mariner,Mixed Berry,Slate,Q,0.1368295961671184
Chiffon,Chocolate Outer,Grand Mariner,Mixed Berry,Slate,Q,0.31547166293187523
Chiffon,Chocolate Outer,Grand Mariner,Mixed Berry,Slate,Q,0.2988726935782212
Chiffon,Chocolate Outer,Grand Mariner,Mixed Berry,Slate,Q,0.1333600660274693
Chiffon,Chocolate Outer,Grand Mariner,Mixed Berry,Slate,Q,0.5086821387678143
Chiffon,Chocolate Outer,Grand Mariner,Mixed Berry,Slate,Q,0.1514533301417117
Chiffon,Chocolate Outer,Grand Mariner,Mixed Berry,Slate,Q,0.1653899478007711
Chiffon,Chocolate Outer,Grand Mariner,Mixed Berry,Slate,Q,0.1813814444769609
Chiffon,Chocolate Outer,Grand Mariner,Mixed Berry,Slate,Q,0.1599894346402636
Chiffon,Chocolate Outer,Grand Mariner,Mixed Berry,Slate,Q,0.15279169542843363
Chiffon,Chocolate Outer,Grand Mariner,Mixed Berry,Slate,Q,0.3276014022342344
Chiffon,Chocolate Outer,Grand Mariner,Mixed Berry,Slate,Q,0.1614118427095999
Chiffon,Chocolate Outer,Grand Mariner,Mixed Berry,Slate,Q,0.16339922034184917
Chiffon,Chocolate Outer,Grand Mariner,Mixed Berry,Slate,Q,0.13524333545257367
Chiffon,Chocolate Outer,Grand Mariner,Mixed Berry,Slate,Q,0.16995301711972088
Chiffon,Chocolate Outer,Grand Mariner,Mixed Berry,Slate,Q,0.304739548830289
Chiffon,Chocolate Outer,Grand Mariner,Mixed Berry,Slate,Q,0.17781117250237463
Chiffon,Chocolate Outer,Grand Mariner,Mixed Berry,Slate,Q,0.258240799873817
Chiffon,Chocolate Outer,Grand Mariner,Mixed Berry,Slate,Q,0.15724425803260997
Chiffon,Chocolate Outer,Grand Mariner,Mixed Berry,Slate,Q,0.1426805950386089
Chiffon,Chocolate Outer,Grand Mariner,Mixed Berry,Slate,Q,0.14140126000785297
Chiffon,Chocolate Outer,Grand Mariner,Mixed Berry,Slate,Q,0.4765737006663132
Chiffon,Chocolate Outer,Grand Mariner,Mixed Berry,Slate,Q,0.24176438117414112
Chiffon,Chocolate Outer,Grand Mariner,Mixed Berry,Slate,Q,0.14751477861875878
Chiffon,Chocolate Outer,Grand Mariner,Mixed Berry,Slate,Q,0.23205128298920463
Chiffon,Chocolate Outer,Grand Mariner,Mixed Berry,Slate,Q,0.1454120526635501
Chiffon,Chocolate Outer,Grand Mariner,Mixed Berry,Slate,Q,0.30987281594013577
Chiffon,Chocolate Outer,Grand Mariner,Mixed Berry,Slate,Q,0.524441951187748
Tiramisu,Candy Outer,Plum,Tangerine,Burgundy,Q,0.5179401566480275
Tiramisu,Candy Outer,Plum,Tangerine,Burgundy,Q,0.08225466187491193
Tiramisu,Candy Outer,Plum,Tangerine,Burgundy,Q,0.5953260279889966
Tiramisu,Candy Outer,Plum,Tangerine,Burgundy,Q,0.23604323063824684
Tiramisu,Candy Outer,Plum,Tangerine,Burgundy,Q,-0.057595222528216916
Tiramisu,Candy Outer,Plum,Tangerine,Burgundy,Q,0.19301351772819625
Tiramisu,Candy Outer,Plum,Tangerine,Burgundy,Q,0.6563877662140551
Tiramisu,Candy Outer,Plum,Tangerine,Burgundy,Q,0.5264190306196014
Tiramisu,Candy Outer,Plum,Tangerine,Burgundy,Q,0.11650760717789155
Tiramisu,Candy Outer,Plum,Tangerine,Burgundy,Q,0.2798039908815121
Tiramisu,Candy Outer,Plum,Tangerine,Burgundy,Q,0.40259685413474766
Tiramisu,Candy Outer,Plum,Tangerine,Burgundy,Q,0.06862606476712138
Tiramisu,Candy Outer,Plum,Tangerine,Burgundy,Q,0.3855846505019718
Tiramisu,Candy Outer,Plum,Tangerine,Burgundy,Q,0.0005187656764773507
Tiramisu,Candy Outer,Plum,Tangerine,Burgundy,Q,0.38201227791393055
Tiramisu,Candy Outer,Plum,Tangerine,Burgundy,Q,0.34200764115154786
Tiramisu,Candy Outer,Plum,Tangerine,Burgundy,Q,0.39598626339830395
Tiramisu,Candy Outer,Plum,Tangerine,Burgundy,Q,0.0074187028621762185
Tiramisu,Candy Outer,Plum,Tangerine,Burgundy,Q,0.16693222619023831
Tiramisu,Candy Outer,Plum,Tangerine,Burgundy,Q,0.36205217426720154
Tiramisu,Candy Outer,Plum,Tangerine,Burgundy,Q,-0.007625961392556668
Tiramisu,Candy Outer,Plum,Tangerine,Burgundy,Q,0.32832603902978175
Tiramisu,Candy Outer,Plum,Tangerine,Burgundy,Q,0.1667172589728522
Tiramisu,Candy Outer,Plum,Tangerine,Burgundy,Q,0.5148277617528083
Tiramisu,Candy Outer,Plum,Tangerine,Burgundy,Q,0.4354463829239706
Tiramisu,Candy Outer,Plum,Tangerine,Burgundy,Q,0.3403905222849849
Tiramisu,Candy Outer,Plum,Tangerine,Burgundy,Q,0.4909129797356426
Tiramisu,Candy Outer,Plum,Tangerine,Burgundy,Q,0.24569660701929844
Tiramisu,Candy Outer,Plum,Tangerine,Burgundy,Q,0.5390083576829882
Tiramisu,Candy Outer,Plum,Tangerine,Burgundy,Q,0.24780887664286097
Tiramisu,Candy Outer,Plum,Tangerine,Burgundy,Q,0.0847231488749268
Tiramisu,Candy Outer,Plum,Tangerine,Burgundy,Q,0.1683581849228997
Tiramisu,Candy Outer,Plum,Tangerine,Burgundy,Q,0.48671269026998776
Tiramisu,Candy Outer,Plum,Tangerine,Burgundy,Q,0.19729993773445442
Tiramisu,Candy Outer,Plum,Tangerine,Burgundy,Q,0.11789877098383497
Tiramisu,Candy Outer,Plum,Tangerine,Burgundy,Q,0.5571532164043917
Tiramisu,Candy Outer,Plum,Tangerine,Burgundy,Q,0.1942425335484262
Tiramisu,Candy Outer,Plum,Tangerine,Burgundy,Q,0.16467361763997285
Tiramisu,Candy Outer,Plum,Tangerine,Burgundy,Q,0.1436269179360119
Tiramisu,Candy Outer,Plum,Tangerine,Burgundy,Q,-0.013796375730539046
Tiramisu,Candy Outer,Plum,Tangerine,Burgundy,Q,0.46325875340800077
Tiramisu,Candy Outer,Plum,Tangerine,Burgundy,Q,0.21839502898591223
Tiramisu,Candy Outer,Plum,Tangerine,Burgundy,Q,0.45870516151623897
Tiramisu,Candy Outer,Plum,Tangerine,Burgundy,Q,0.25671698614733507
Tiramisu,Candy Outer,Plum,Tangerine,Burgundy,Q,-0.05906271073556224
Tiramisu,Candy Outer,Plum,Tangerine,Burgundy,Q,0.40295665752936743
Tiramisu,Candy Outer,Plum,Tangerine,Burgundy,Q,0.279583476716046
Tiramisu,Candy Outer,Plum,Tangerine,Burgundy,Q,0.6951753269005241
Tiramisu,Candy Outer,Plum,Tangerine,Burgundy,Q,0.36964547742621257
Tiramisu,Candy Outer,Plum,Tangerine,Burgundy,Q,0.3824858697300408
Tiramisu,Candy Outer,Plum,Tangerine,Burgundy,Q,0.8078649181190973
Tiramisu,Candy Outer,Plum,Tangerine,Burgundy,Q,0.031554698091444455
Tiramisu,Candy Outer,Plum,Tangerine,Burgundy,Q,0.03182115210837272
Tiramisu,Candy Outer,Plum,Tangerine,Burgundy,Q,0.1037897141334638
Tiramisu,Candy Outer,Plum,Tangerine,Burgundy,Q,0.2866409337846664
Tiramisu,Candy Outer,Plum,Tangerine,Burgundy,Q,0.7348682936298556
Tiramisu,Candy Outer,Plum,Tangerine,Burgundy,Q,0.30718379543194124
Tiramisu,Candy Outer,Plum,Tangerine,Burgundy,Q,0.1578702714537251
Tiramisu,Candy Outer,Plum,Tangerine,Burgundy,Q,0.3589709865958294
Tiramisu,Candy Outer,Plum,Tangerine,Burgundy,Q,0.1863170540219496
Tiramisu,Candy Outer,Plum,Tangerine,Burgundy,Q,0.029953584489948115
Tiramisu,Candy Outer,Plum,Tangerine,Burgundy,Q,0.2296088342223881
Tiramisu,Candy Outer,Plum,Tangerine,Burgundy,Q,0.1994459917167446
Tiramisu,Candy Outer,Plum,Tangerine,Burgundy,Q,0.7013498294500142
Tiramisu,Candy Outer,Plum,Tangerine,Burgundy,Q,0.04882722420946717
Tiramisu,Candy Outer,Plum,Tangerine,Burgundy,Q,0.7018114307171817
Tiramisu,Candy Outer,Plum,Tangerine,Burgundy,Q,0.1303547611676433
Tiramisu,Candy Outer,Plum,Tangerine,Burgundy,Q,0.36195505078405976
Tiramisu,Candy Outer,Plum,Tangerine,Burgundy,Q,0.3821865435121659
Tiramisu,Candy Outer,Plum,Tangerine,Burgundy,Q,0.2364159810986196
Tiramisu,Candy Outer,Plum,Tangerine,Burgundy,Q,0.20389243696423764
Tiramisu,Candy Outer,Plum,Tangerine,Burgundy,Q,0.1708803299945405
Tiramisu,Candy Outer,Plum,Tangerine,Burgundy,Q,0.2978035170345156
Tiramisu,Candy Outer,Plum,Tangerine,Burgundy,Q,-0.10416791509575346
Tiramisu,Candy Outer,Plum,Tangerine,Burgundy,Q,0.3696684418382451
Tiramisu,Candy Outer,Plum,Tangerine,Burgundy,Q,0.15189693505327337
Tiramisu,Candy Outer,Plum,Tangerine,Burgundy,Q,-0.2717389803386336
Tiramisu,Candy Outer,Plum,Tangerine,Burgundy,Q,0.2387002668872815
Tiramisu,Candy Outer,Plum,Tangerine,Burgundy,Q,0.3134729236685454
Tiramisu,Candy Outer,Plum,Tangerine,Burgundy,Q,0.1481377362151991
Tiramisu,Candy Outer,Plum,Tangerine,Burgundy,Q,-0.14514887370423507
Tiramisu,Candy Outer,Plum,Tangerine,Burgundy,Q,0.03547801476047152
Tiramisu,Candy Outer,Plum,Tangerine,Burgundy,Q,0.1658070374076651
Tiramisu,Candy Outer,Plum,Tangerine,Burgundy,Q,0.22446268792920931
Tiramisu,Candy Outer,Plum,Tangerine,Burgundy,Q,0.31346835402944667
Tiramisu,Candy Outer,Plum,Tangerine,Burgundy,Q,0.18780119756999378
Tiramisu,Candy Outer,Plum,Tangerine,Burgundy,Q,0.5496267556374861
Tiramisu,Candy Outer,Plum,Tangerine,Burgundy,Q,0.5583059008771012
Tiramisu,Candy Outer,Plum,Tangerine,Burgundy,Q,0.534195893995473
Tiramisu,Candy Outer,Plum,Tangerine,Burgundy,Q,0.7126744591422421
Tiramisu,Candy Outer,Plum,Tangerine,Burgundy,Q,0.4626198504404676
Tiramisu,Candy Outer,Plum,Tangerine,Burgundy,Q,0.17127430263871804
Tiramisu,Candy Outer,Plum,Tangerine,Burgundy,Q,-0.18533436126107034
Tiramisu,Candy Outer,Plum,Tangerine,Burgundy,Q,0.43566700574186323
Tiramisu,Candy Outer,Plum,Tangerine,Burgundy,Q,0.22996936538780147
Tiramisu,Candy Outer,Plum,Tangerine,Burgundy,Q,0.4328209895646815
Tiramisu,Candy Outer,Plum,Tangerine,Burgundy,Q,0.18466392588834327
Tiramisu,Candy Outer,Plum,Tangerine,Burgundy,Q,0.307350856897905
Tiramisu,Candy Outer,Plum,Tangerine,Burgundy,Q,0.18184991477902332
Tiramisu,Candy Outer,Plum,Tangerine,Burgundy,Q,0.3800733531510002
Sponge,Jelly Filled,Pink Lemonade,Lemon,Amethyst,T,0.4861716347188738
Sponge,Jelly Filled,Pink Lemonade,Lemon,Amethyst,T,0.6734838510761627
Sponge,Jelly Filled,Pink Lemonade,Lemon,Amethyst,T,0.8312313454744482
Sponge,Jelly Filled,Pink Lemonade,Lemon,Amethyst,T,0.5127502614624466
Sponge,Jelly Filled,Pink Lemonade,Lemon,Amethyst,T,0.3876058814585518
Sponge,Jelly Filled,Pink Lemonade,Lemon,Amethyst,T,0.5683919922472802
Sponge,Jelly Filled,Pink Lemonade,Lemon,Amethyst,T,0.4438583893825505
Sponge,Jelly Filled,Pink Lemonade,Lemon,Amethyst,T,0.5849775312968297
Sponge,Jelly Filled,Pink Lemonade,Lemon,Amethyst,T,0.557376757675005
Sponge,Jelly Filled,Pink Lemonade,Lemon,Amethyst,T,0.23841346267557284
Sponge,Jelly Filled,Pink Lemonade,Lemon,Amethyst,T,0.36883734618750796
Sponge,Jelly Filled,Pink Lemonade,Lemon,Amethyst,T,0.43991761808129815
Sponge,Jelly Filled,Pink Lemonade,Lemon,Amethyst,T,0.29074775643464973
Sponge,Jelly Filled,Pink Lemonade,Lemon,Amethyst,T,0.8537736719411829
Sponge,Jelly Filled,Pink Lemonade,Lemon,Amethyst,T,0.714706863322167
Sponge,Jelly Filled,Pink Lemonade,Lemon,Amethyst,T,0.9331037866291504
Sponge,Jelly Filled,Pink Lemonade,Lemon,Amethyst,T,0.7805730752336446
Sponge,Jelly Filled,Pink Lemonade,Lemon,Amethyst,T,0.526654466731416
Sponge,Jelly Filled,Pink Lemonade,Lemon,Amethyst,T,0.8103152156941267
Sponge,Jelly Filled,Pink Lemonade,Lemon,Amethyst,T,0.3757269374493273
Sponge,Jelly Filled,Pink Lemonade,Lemon,Amethyst,T,0.4930414661700592
Sponge,Jelly Filled,Pink Lemonade,Lemon,Amethyst,T,0.6287863106921895
Sponge,Jelly Filled,Pink Lemonade,Lemon,Amethyst,T,0.3667722540380999
Sponge,Jelly Filled,Pink Lemonade,Lemon,Amethyst,T,0.6897234563172605
Sponge,Jelly Filled,Pink Lemonade,Lemon,Amethyst,T,0.4657276448456439
Sponge,Jelly Filled,Pink Lemonade,Lemon,Amethyst,T,0.5724127778133581
Sponge,Jelly Filled,Pink Lemonade,Lemon,Amethyst,T,0.4711459988136999
Sponge,Jelly Filled,Pink Lemonade,Lemon,Amethyst,T,0.5368472108745328
Sponge,Jelly Filled,Pink Lemonade,Lemon,Amethyst,T,0.08473997608524486
Sponge,Jelly Filled,Pink Lemonade,Lemon,Amethyst,T,0.22012359099315032
Sponge,Jelly Filled,Pink Lemonade,Lemon,Amethyst,T,0.5151124699257378
Sponge,Jelly Filled,Pink Lemonade,Lemon,Amethyst,T,0.677536357877872
Sponge,Jelly Filled,Pink Lemonade,Lemon,Amethyst,T,0.8516350453535568
Sponge,Jelly Filled,Pink Lemonade,Lemon,Amethyst,T,0.7153196882873478
Sponge,Jelly Filled,Pink Lemonade,Lemon,Amethyst,T,0.9789481028208722
Sponge,Jelly Filled,Pink Lemonade,Lemon,Amethyst,T,0.09596488896807787
Sponge,Jelly Filled,Pink Lemonade,Lemon,Amethyst,T,0.6335403141328086
Sponge,Jelly Filled,Pink Lemonade,Lemon,Amethyst,T,0.7227311663245033
Sponge,Jelly Filled,Pink Lemonade,Lemon,Amethyst,T,0.9548971329720848
Sponge,Jelly Filled,Pink Lemonade,Lemon,Amethyst,T,0.7613026561198704
Sponge,Jelly Filled,Pink Lemonade,Lemon,Amethyst,T,0.5058907104154838
Sponge,Jelly Filled,Pink Lemonade,Lemon,Amethyst,T,0.9223829071424383
Sponge,Jelly Filled,Pink Lemonade,Lemon,Amethyst,T,0.2076300098638863
Sponge,Jelly Filled,Pink Lemonade,Lemon,Amethyst,T,0.20626296275912098
Sponge,Jelly Filled,Pink Lemonade,Lemon,Amethyst,T,0.17705006596566203
Sponge,Jelly Filled,Pink Lemonade,Lemon,Amethyst,T,0.3164701365861177
Sponge,Jelly Filled,Pink Lemonade,Lemon,Amethyst,T,0.5325833976890357
Sponge,Jelly Filled,Pink Lemonade,Lemon,Amethyst,T,0.36827547174451736
Sponge,Jelly Filled,Pink Lemonade,Lemon,Amethyst,T,0.46969943442685913
Sponge,Jelly Filled,Pink Lemonade,Lemon,Amethyst,T,0.5670931327059124
Sponge,Jelly Filled,Pink Lemonade,Lemon,Amethyst,T,0.702550240477033
Sponge,Jelly Filled,Pink Lemonade,Lemon,Amethyst,T,0.6882374472981585
Sponge,Jelly Filled,Pink Lemonade,Lemon,Amethyst,T,0.739982072801444
Sponge,Jelly Filled,Pink Lemonade,Lemon,Amethyst,T,0.3679074256861834
Sponge,Jelly Filled,Pink Lemonade,Lemon,Amethyst,T,1.029730089474671
Sponge,Jelly Filled,Pink Lemonade,Lemon,Amethyst,T,0.4456872704279588
Sponge,Jelly Filled,Pink Lemonade,Lemon,Amethyst,T,0.9031545363342932
Sponge,Jelly Filled,Pink Lemonade,Lemon,Amethyst,T,0.6842608430168404
Sponge,Jelly Filled,Pink Lemonade,Lemon,Amethyst,T,0.5748787834636494
Sponge,Jelly Filled,Pink Lemonade,Lemon,Amethyst,T,0.4224949129270296
Sponge,Jelly Filled,Pink Lemonade,Lemon,Amethyst,T,0.4434404143809534
Sponge,Jelly Filled,Pink Lemonade,Lemon,Amethyst,T,1.0386139827859568
Sponge,Jelly Filled,Pink Lemonade,Lemon,Amethyst,T,0.29331552986676235
Sponge,Jelly Filled,Pink Lemonade,Lemon,Amethyst,T,0.4546105335404589
Sponge,Jelly Filled,Pink Lemonade,Lemon,Amethyst,T,0.20371228508458583
Sponge,Jelly Filled,Pink Lemonade,Lemon,Amethyst,T,0.48933342620085546
Sponge,Jelly Filled,Pink Lemonade,Lemon,Amethyst,T,-0.04660166854169179
Sponge,Jelly Filled,Pink Lemonade,Lemon,Amethyst,T,0.4359327116720629
Sponge,Jelly Filled,Pink Lemonade,Lemon,Amethyst,T,0.5603105802493296
Sponge,Jelly Filled,Pink Lemonade,Lemon,Amethyst,T,0.23644237249263073
Sponge,Jelly Filled,Pink Lemonade,Lemon,Amethyst,T,0.2562347854294072
Sponge,Jelly Filled,Pink Lemonade,Lemon,Amethyst,T,0.8844430802537482
Sponge,Jelly Filled,Pink Lemonade,Lemon,Amethyst,T,0.29689476329166214
Sponge,Jelly Filled,Pink Lemonade,Lemon,Amethyst,T,1.008152116589681
Sponge,Jelly Filled,Pink Lemonade,Lemon,Amethyst,T,0.30707922136310123
Sponge,Jelly Filled,Pink Lemonade,Lemon,Amethyst,T,0.7420013993702969
Sponge,Jelly Filled,Pink Lemonade,Lemon,Amethyst,T,1.0163217312627963
Sponge,Jelly Filled,Pink Lemonade,Lemon,Amethyst,T,0.18551838349446514
Sponge,Jelly Filled,Pink Lemonade,Lemon,Amethyst,T,0.743994159352582
Sponge,Jelly Filled,Pink Lemonade,Lemon,Amethyst,T,0.6196972006167534
Sponge,Jelly Filled,Pink Lemonade,Lemon,Amethyst,T,0.010791951883497464
Sponge,Jelly Filled,Pink Lemonade,Lemon,Amethyst,T,0.4221485864751452
Sponge,Jelly Filled,Pink Lemonade,Lemon,Amethyst,T,0.32423388637486883
Sponge,Jelly Filled,Pink Lemonade,Lemon,Amethyst,T,0.3623071050601725
Sponge,Jelly Filled,Pink Lemonade,Lemon,Amethyst,T,0.8756868844943988
Sponge,Jelly Filled,Pink Lemonade,Lemon,Amethyst,T,0.256292422914634
Sponge,Jelly Filled,Pink Lemonade,Lemon,Amethyst,T,0.5781996598095537
Sponge,Jelly Filled,Pink Lemonade,Lemon,Amethyst,T,0.8509609587426643
Sponge,Jelly Filled,Pink Lemonade,Lemon,Amethyst,T,0.5872469129611874
Sponge,Jelly Filled,Pink Lemonade,Lemon,Amethyst,T,0.45522555761444317
Sponge,Jelly Filled,Pink Lemonade,Lemon,Amethyst,T,0.5790492685379937
Sponge,Jelly Filled,Pink Lemonade,Lemon,Amethyst,T,0.6274956428237646
Sponge,Jelly Filled,Pink Lemonade,Lemon,Amethyst,T,0.6676246464053045
Sponge,Jelly Filled,Pink Lemonade,Lemon,Amethyst,T,0.7676643792569229
Sponge,Jelly Filled,Pink Lemonade,Lemon,Amethyst,T,0.8595183920115694
Sponge,Jelly Filled,Pink Lemonade,Lemon,Amethyst,T,0.43483118933137965
Sponge,Jelly Filled,Pink Lemonade,Lemon,Amethyst,T,0.08775726620672147
Sponge,Jelly Filled,Pink Lemonade,Lemon,Amethyst,T,0.34045782703088623
Sponge,Jelly Filled,Pink Lemonade,Lemon,Amethyst,T,0.8041874247800698
Sponge,Jelly Filled,Pink Lemonade,Lemon,Amethyst,T,0.7733187561022455
Cheese,Chocolate Outer,Toasted Coconut,Toffee,Opal,Q,0.319628050150757
Cheese,Chocolate Outer,Toasted Coconut,Toffee,Opal,Q,0.5800821117821141
Cheese,Chocolate Outer,Toasted Coconut,Toffee,Opal,Q,0.3446082803158598
Cheese,Chocolate Outer,Toasted Coconut,Toffee,Opal,Q,0.47752709424593553
Cheese,Chocolate Outer,Toasted Coconut,Toffee,Opal,Q,0.4902962520245886
Cheese,Chocolate Outer,Toasted Coconut,Toffee,Opal,Q,0.3429046652251992
Cheese,Chocolate Outer,Toasted Coconut,Toffee,Opal,Q,0.569364121036811
Cheese,Chocolate Outer,Toasted Coconut,Toffee,Opal,Q,0.324879645922337
Cheese,Chocolate Outer,Toasted Coconut,Toffee,Opal,Q,0.3756445937250708
Cheese,Chocolate Outer,Toasted Coconut,Toffee,Opal,Q,0.3573509943500614
Cheese,Chocolate Outer,Toasted Coconut,Toffee,Opal,Q,0.10234925368890227
Cheese,Chocolate Outer,Toasted Coconut,Toffee,Opal,Q,0.5124950019080852
Cheese,Chocolate Outer,Toasted Coconut,Toffee,Opal,Q,0.603984477766033
Cheese,Chocolate Outer,Toasted Coconut,Toffee,Opal,Q,0.7629343296294445
Cheese,Chocolate Outer,Toasted Coconut,Toffee,Opal,Q,0.3332990736258237
Cheese,Chocolate Outer,Toasted Coconut,Toffee,Opal,Q,0.4432917446326375
Cheese,Chocolate Outer,Toasted Coconut,Toffee,Opal,Q,0.3256005136157683
Cheese,Chocolate Outer,Toasted Coconut,Toffee,Opal,Q,0.43079008377855377
Cheese,Chocolate Outer,Toasted Coconut,Toffee,Opal,Q,0.4381658919740581
Cheese,Chocolate Outer,Toasted Coconut,Toffee,Opal,Q,0.3544400344309532
Cheese,Chocolate Outer,Toasted Coconut,Toffee,Opal,Q,0.06221578912733616
Cheese,Chocolate Outer,Toasted Coconut,Toffee,Opal,Q,0.33374470821589963
Cheese,Chocolate Outer,Toasted Coconut,Toffee,Opal,Q,0.45029731239301996
Cheese,Chocolate Outer,Toasted Coconut,Toffee,Opal,Q,0.4209830625063103
Cheese,Chocolate Outer,Toasted Coconut,Toffee,Opal,Q,0.3703685601987321
Cheese,Chocolate Outer,Toasted Coconut,Toffee,Opal,Q,0.06867593011621181
Cheese,Chocolate Outer,Toasted Coconut,Toffee,Opal,Q,0.22880501616800408
Cheese,Chocolate Outer,Toasted Coconut,Toffee,Opal,Q,0.39077861066268305
Cheese,Chocolate Outer,Toasted Coconut,Toffee,Opal,Q,0.2991005120908134
Cheese,Chocolate Outer,Toasted Coconut,Toffee,Opal,Q,0.39272752024627344
Cheese,Chocolate Outer,Toasted Coconut,Toffee,Opal,Q,0.19693138563049314
Cheese,Chocolate Outer,Toasted Coconut,Toffee,Opal,Q,0.5078115309500162
Cheese,Chocolate Outer,Toasted Coconut,Toffee,Opal,Q,0.21774071999031994
Cheese,Chocolate Outer,Toasted Coconut,Toffee,Opal,Q,0.4509305234190715
Cheese,Chocolate Outer,Toasted Coconut,Toffee,Opal,Q,0.43792050573035607
Cheese,Chocolate Outer,Toasted Coconut,Toffee,Opal,Q,0.28607900387795837
Cheese,Chocolate Outer,Toasted Coconut,Toffee,Opal,Q,0.3421918214290406
Cheese,Chocolate Outer,Toasted Coconut,Toffee,Opal,Q,0.30668221821619557
Cheese,Chocolate Outer,Toasted Coconut,Toffee,Opal,Q,0.34132134110474555
Cheese,Chocolate Outer,Toasted Coconut,Toffee,Opal,Q,0.20354595598537167
Cheese,Chocolate Outer,Toasted Coconut,Toffee,Opal,Q,0.08490394243721325
Cheese,Chocolate Outer,Toasted Coconut,Toffee,Opal,Q,0.5612110939741127
Cheese,Chocolate Outer,Toasted Coconut,Toffee,Opal,Q,0.2803101274841108
Cheese,Chocolate Outer,Toasted Coconut,Toffee,Opal,Q,0.25164794830466586
Cheese,Chocolate Outer,Toasted Coconut,Toffee,Opal,Q,0.22436692093123323
Cheese,Chocolate Outer,Toasted Coconut,Toffee,Opal,Q,0.1405844225785286
Cheese,Chocolate Outer,Toasted Coconut,Toffee,Opal,Q,0.35723761525765013
Cheese,Chocolate Outer,Toasted Coconut,Toffee,Opal,Q,0.3144874027539112
Cheese,Chocolate Outer,Toasted Coconut,Toffee,Opal,Q,0.40532324114851204
Cheese,Chocolate Outer,Toasted Coconut,Toffee,Opal,Q,0.45788979901749177
Cheese,Chocolate Outer,Toasted Coconut,Toffee,Opal,Q,0.17426871239547168
Cheese,Chocolate Outer,Toasted Coconut,Toffee,Opal,Q,0.30055770076572863
Cheese,Chocolate Outer,Toasted Coconut,Toffee,Opal,Q,0.516664053636826
Cheese,Chocolate Outer,Toasted Coconut,Toffee,Opal,Q,-0.006940137451743822
Cheese,Chocolate Outer,Toasted Coconut,Toffee,Opal,Q,0.3263591165740897
Cheese,Chocolate Outer,Toasted Coconut,Toffee,Opal,Q,0.26699409213044334
Cheese,Chocolate Outer,Toasted Coconut,Toffee,Opal,Q,0.43380802019218867
Cheese,Chocolate Outer,Toasted Coconut,Toffee,Opal,Q,0.360878998816453
Cheese,Chocolate Outer,Toasted Coconut,Toffee,Opal,Q,0.36000063901199564
Cheese,Chocolate Outer,Toasted Coconut,Toffee,Opal,Q,0.40293466047850107
Cheese,Chocolate Outer,Toasted Coconut,Toffee,Opal,Q,0.5507689487737808
Cheese,Chocolate Outer,Toasted Coconut,Toffee,Opal,Q,0.33445655005937186
Cheese,Chocolate Outer,Toasted Coconut,Toffee,Opal,Q,0.34425760636850533
Cheese,Chocolate Outer,Toasted Coconut,Toffee,Opal,Q,0.22536914492264065
Cheese,Chocolate Outer,Toasted Coconut,Toffee,Opal,Q,0.29568620439032817
Cheese,Chocolate Outer,Toasted Coconut,Toffee,Opal,Q,0.39289037174227226
Cheese,Chocolate Outer,Toasted Coconut,Toffee,Opal,Q,0.3780790301775827
Cheese,Chocolate Outer,Toasted Coconut,Toffee,Opal,Q,0.545888277606198
Cheese,Chocolate Outer,Toasted Coconut,Toffee,Opal,Q,0.1274421462809701
Cheese,Chocolate Outer,Toasted Coconut,Toffee,Opal,Q,0.1918320879048898
Cheese,Chocolate Outer,Toasted Coconut,Toffee,Opal,Q,0.4543849137360563
Cheese,Chocolate Outer,Toasted Coconut,Toffee,Opal,Q,0.33932163209283384
Cheese,Chocolate Outer,Toasted Coconut,Toffee,Opal,Q,0.3146364980466033
Cheese,Chocolate Outer,Toasted Coconut,Toffee,Opal,Q,0.2694148352395909
Cheese,Chocolate Outer,Toasted Coconut,Toffee,Opal,Q,0.2662054080033892
Cheese,Chocolate Outer,Toasted Coconut,Toffee,Opal,Q,0.5246012626162432
Cheese,Chocolate Outer,Toasted Coconut,Toffee,Opal,Q,0.31596983286959707
Cheese,Chocolate Outer,Toasted Coconut,Toffee,Opal,Q,0.4500490682642865
Cheese,Chocolate Outer,Toasted Coconut,Toffee,Opal,Q,0.24928372810820493
Cheese,Chocolate Outer,Toasted Coconut,Toffee,Opal,Q,0.37635793365956927
Cheese,Chocolate Outer,Toasted Coconut,Toffee,Opal,Q,0.5168409948690365
Cheese,Chocolate Outer,Toasted Coconut,Toffee,Opal,Q,0.4207707581577424
Cheese,Chocolate Outer,Toasted Coconut,Toffee,Opal,Q,0.1038508827912033
