base_cake,truffle_type,primary_flavor,secondary_flavor,color_group,customer,date,kg
Sponge,Chocolate Outer,Spice,Banana,White,Perk-a-Cola,2013-12-01,6172.1837410963335
Cheese,Jelly Filled,Horchata,Tutti Frutti,Olive,Perk-a-Cola,2013-12-01,5271.164488244155
Sponge,Jelly Filled,Acai Berry,Rum,Slate,Perk-a-Cola,2013-12-01,11614.470737913209
Butter,Jelly Filled,Orange,Passion Fruit,Slate,Perk-a-Cola,2013-12-01,29186.882928411564
Chiffon,Candy Outer,Irish Cream,Hazelnut,White,Perk-a-Cola,2013-12-01,6559.441784798682
Cheese,Chocolate Outer,Birch Beer,Apple,Olive,Perk-a-Cola,2013-12-01,13898.883850925935
Butter,Chocolate Outer,Chocolate Mint,Papaya,Amethyst,Perk-a-Cola,2013-12-01,22777.699554557596
Butter,Candy Outer,Amaretto,Ginger Beer,Amethyst,Fickelgruber,2013-12-01,3957.6558819627953
Butter,Jelly Filled,Coconut,Rum,White,Fickelgruber,2013-12-01,6258.635128956024
Chiffon,Jelly Filled,Orange Pineapple	P,Papaya,Olive,Fickelgruber,2013-12-01,10467.146022398712
Sponge,Jelly Filled,Acai Berry,Fuzzy Navel,Citrine,Fickelgruber,2013-12-01,10673.136373223948
Chiffon,Candy Outer,Acai Berry,Lemon,Olive,Fickelgruber,2013-12-01,2826.2233790840087
Tiramisu,Chocolate Outer,Pink Lemonade,Mojito,Opal,Fickelgruber,2013-12-01,7413.368281710789
Chiffon,Candy Outer,Sassafras,Lemon,Burgundy,Fickelgruber,2013-12-01,1697.1120294392908
Sponge,Candy Outer,Vanilla,Rum,Opal,Fickelgruber,2013-12-01,9957.968678838488
Chiffon,Candy Outer,Pecan,Ginger Beer,Slate,Fickelgruber,2013-12-01,8862.651274197493
Cheese,Jelly Filled,Pink Lemonade,Apple,White,Fickelgruber,2013-12-01,1319.2064790903999
Cheese,Chocolate Outer,Orange Pineapple	P,Banana,White,Fickelgruber,2013-12-01,8005.278131805774
Cheese,Chocolate Outer,Wintergreen,Rum,Opal,Fickelgruber,2013-12-01,11806.417969987648
Chiffon,Candy Outer,Spice,Hazelnut,Olive,Fickelgruber,2013-12-01,8623.456352481875
Butter,Jelly Filled,Wild Cherry Cream,Kiwi,White,Fickelgruber,2013-12-01,6567.572949021682
Butter,Candy Outer,Coffee,Apple,Burgundy,Fickelgruber,2013-12-01,7024.4391079524685
Pound,Candy Outer,Watermelon,Egg Nog,Burgundy,Fickelgruber,2013-12-01,6821.623638642481
Sponge,Jelly Filled,Kettle Corn,Butter Rum,Olive,Fickelgruber,2013-12-01,3240.9128604871166
Pound,Jelly Filled,Lemon Bar,Black Currant,Slate,Fickelgruber,2013-12-01,12661.963513964192
Tiramisu,Chocolate Outer,Dill Pickle,Rum,Black,Fickelgruber,2013-12-01,8348.342457979521
Chiffon,Chocolate Outer,Kettle Corn,Mixed Berry,Rose,Fickelgruber,2013-12-01,7472.088363368611
Pound,Candy Outer,Apricot,Banana,Teal,Fickelgruber,2013-12-01,11258.12308492003
Cheese,Candy Outer,Butter Toffee,Hazelnut,Black,Fickelgruber,2013-12-01,13087.06609185426
Chiffon,Chocolate Outer,Lemon,Cucumber,Tiffany,Fickelgruber,2013-12-01,4471.138145385157
Tiramisu,Candy Outer,Gingersnap,Butter Rum,Tiffany,Fickelgruber,2013-12-01,8500.3232402127
Cheese,Jelly Filled,Ginger Ale,Rum,Opal,Fickelgruber,2013-12-01,1488.7789929958037
Pound,Jelly Filled,Margarita,Papaya,White,Zebrabar,2013-12-01,5527.250545807957
Sponge,Chocolate Outer,Pecan,Wild Cherry Cream,Black,Zebrabar,2013-12-01,3102.16888690735
Butter,Chocolate Outer,Orange,Mango,Tiffany,Zebrabar,2013-12-01,6717.62088938978
Chiffon,Jelly Filled,Irish Cream,Apricot,Amethyst,Zebrabar,2013-12-01,3112.696646440925
Sponge,Candy Outer,Caramel Cream,Tangerine,Opal,Zebrabar,2013-12-01,9376.66325284333
Pound,Jelly Filled,Lemon Bar,Toffee,Slate,Zebrabar,2013-12-01,3117.093020065838
Pound,Jelly Filled,Cherry Cream Spice,Apple,Rose,Zebrabar,2013-12-01,7406.136800079286
Cheese,Chocolate Outer,Butter Milk,Rum,Teal,Zebrabar,2013-12-01,12806.024773288485
Tiramisu,Jelly Filled,Lemon Custard,Banana,Teal,Zebrabar,2013-12-01,12298.984167488596
Pound,Jelly Filled,Grand Mariner,Mixed Berry,Olive,Zebrabar,2013-12-01,9224.102715913645
Pound,Candy Outer,Cream Soda,Black Currant,Opal,Zebrabar,2013-12-01,3192.7030707830895
Tiramisu,Chocolate Outer,Kettle Corn,Butter Rum,Citrine,Zebrabar,2013-12-01,4314.598333847919
Tiramisu,Jelly Filled,Wild Cherry Cream,Mixed Berry,Citrine,Zebrabar,2013-12-01,3590.741949717677
Tiramisu,Chocolate Outer,Bavarian Cream,Rum,Olive,Zebrabar,2013-12-01,7374.760947877329
Tiramisu,Jelly Filled,Lemon Bar,Vanilla,Amethyst,Zebrabar,2013-12-01,12304.927494642698
Cheese,Chocolate Outer,Watermelon,Black Currant,Teal,Zebrabar,2013-12-01,4603.106141703348
Sponge,Candy Outer,Butter Milk,Hazelnut,Rose,Zebrabar,2013-12-01,1000.5716280277676
Butter,Jelly Filled,Irish Cream,Tangerine,Opal,Zebrabar,2013-12-01,11502.464692145095
Pound,Candy Outer,Dill Pickle,Rock and Rye,Slate,Zebrabar,2013-12-01,2419.28424578118
Sponge,Chocolate Outer,Wintergreen,Ginger Beer,Slate,Zebrabar,2013-12-01,9790.431073411948
Butter,Jelly Filled,Fruit Punch,Papaya,Opal,Zebrabar,2013-12-01,12636.05748873239
Butter,Candy Outer,Toasted Coconut,Rock and Rye,Teal,Zebrabar,2013-12-01,4185.741541820637
Chiffon,Candy Outer,Sassafras,Black Currant,Black,Zebrabar,2013-12-01,10959.688944377136
Chiffon,Jelly Filled,Cherry Cola,Apricot,Tiffany,Zebrabar,2013-12-01,12041.276821773165
Cheese,Candy Outer,Doughnut,Mango,Slate,Zebrabar,2013-12-01,12421.804751410105
Cheese,Chocolate Outer,Bavarian Cream,Papaya,Olive,Dandy's Candies,2013-12-01,26218.72238074025
Cheese,Candy Outer,Wild Cherry Cream,Kiwi,Burgundy,Dandy's Candies,2013-12-01,14118.572485824288
Sponge,Chocolate Outer,Apricot,Banana,Slate,Dandy's Candies,2013-12-01,14731.075694932655
Chiffon,Jelly Filled,Raspberry Ginger Ale,Mixed Berry,Taupe,Dandy's Candies,2013-12-01,18145.737930857627
Sponge,Jelly Filled,Chocolate,Egg Nog,Olive,Dandy's Candies,2013-12-01,21511.07950288366
Chiffon,Jelly Filled,Kettle Corn,Hazelnut,Rose,Dandy's Candies,2013-12-01,21775.316187752334
Chiffon,Jelly Filled,Wintergreen,Apple,Slate,Dandy's Candies,2013-12-01,16077.360100151885
Chiffon,Chocolate Outer,Blueberry,Pear,Citrine,Dandy's Candies,2013-12-01,30703.496922563554
Pound,Candy Outer,Lemon,Wild Cherry Cream,White,Dandy's Candies,2013-12-01,19223.30197199731
Tiramisu,Chocolate Outer,Toasted Coconut,Vanilla,Citrine,Dandy's Candies,2013-12-01,24914.107083324427
Pound,Jelly Filled,Doughnut,Black Cherry,Rose,Dandy's Candies,2013-12-01,25831.60922057889
Butter,Chocolate Outer,Raspberry Ginger Ale,Apple,Olive,Dandy's Candies,2013-12-01,13882.182305741506
Cheese,Jelly Filled,Vanilla,Egg Nog,Tiffany,Dandy's Candies,2013-12-01,11829.32004297479
Sponge,Candy Outer,Cheesecake,Hazelnut,Black,Dandy's Candies,2013-12-01,14355.749226524647
Cheese,Chocolate Outer,Lemon,Mixed Berry,Citrine,Dandy's Candies,2013-12-01,32505.110791639137
Butter,Candy Outer,Ginger Lime,Vanilla,Burgundy,Dandy's Candies,2013-12-01,15949.85231966232
Sponge,Chocolate Outer,Lemon Bar,Black Currant,Burgundy,Dandy's Candies,2013-12-01,13581.54064994664
Pound,Chocolate Outer,Lemon,Dill Pickle,Slate,Dandy's Candies,2013-12-01,6797.842736494551
Chiffon,Candy Outer,Caramel Cream,Dill Pickle,Citrine,Dandy's Candies,2013-12-01,16833.820787368248
Butter,Jelly Filled,Cheesecake,Pear,Olive,Dandy's Candies,2013-12-01,15664.405526284523
Pound,Candy Outer,Apricot,Toffee,Olive,Dandy's Candies,2013-12-01,6491.212392242607
Tiramisu,Chocolate Outer,Wild Cherry Cream,Tangerine,Opal,Dandy's Candies,2013-12-01,24210.447766168614
Cheese,Chocolate Outer,Coconut,Black Currant,Citrine,Dandy's Candies,2013-12-01,15241.53213624695
Butter,Chocolate Outer,Butter Milk,Banana,Olive,Dandy's Candies,2013-12-01,17343.607423786467
Chiffon,Chocolate Outer,Pecan,Wild Cherry Cream,Taupe,Dandy's Candies,2013-12-01,7912.613292236951
Pound,Jelly Filled,Gingersnap,Kiwi,Slate,Bertie Bott,2013-12-01,25427.481598434213
Sponge,Jelly Filled,Orange Pineapple	P,Toffee,Burgundy,Bertie Bott,2013-12-01,9951.743205396944
Sponge,Candy Outer,Amaretto,Mango,Opal,Bertie Bott,2013-12-01,31531.635023746552
Butter,Jelly Filled,Apricot,Hazelnut,Amethyst,Bertie Bott,2013-12-01,30024.87540959246
Sponge,Chocolate Outer,Black Licorice,Black Currant,Burgundy,Bertie Bott,2013-12-01,27292.246159154452
Chiffon,Chocolate Outer,Sour,Tutti Frutti,Amethyst,Bertie Bott,2013-12-01,15179.418263237261
Sponge,Chocolate Outer,Lemon Bar,Lemon,Taupe,Bertie Bott,2013-12-01,14608.270825998428
Sponge,Candy Outer,Sassafras,Tangerine,White,Bertie Bott,2013-12-01,8949.459751988035
Butter,Chocolate Outer,Vanilla,Papaya,Amethyst,Bertie Bott,2013-12-01,30212.50901735487
Pound,Candy Outer,Wintergreen,Toffee,Citrine,Bertie Bott,2013-12-01,21773.534488555844
Cheese,Jelly Filled,Lemon Bar,Hazelnut,Citrine,Bertie Bott,2013-12-01,11635.251524949157
Chiffon,Chocolate Outer,Kettle Corn,Rock and Rye,Black,Bertie Bott,2013-12-01,18047.68459576841
Tiramisu,Jelly Filled,Butter Toffee,Butter Rum,Amethyst,Bertie Bott,2013-12-01,31894.15838433157
Chiffon,Jelly Filled,Cheesecake,Mojito,White,Bertie Bott,2013-12-01,7107.669826232468
Pound,Chocolate Outer,Pecan,Ginger Beer,Citrine,Bertie Bott,2013-12-01,19001.8040419886
Cheese,Candy Outer,Cream Soda,Ginger Beer,Taupe,Bertie Bott,2013-12-01,14833.329863620696
Pound,Chocolate Outer,Chocolate,Apricot,Teal,Bertie Bott,2013-12-01,11292.986969433694
Pound,Candy Outer,Creme de Menthe,Banana,Black,Bertie Bott,2013-12-01,32269.94360423718
Butter,Jelly Filled,Lemon Custard,Mango,Opal,Bertie Bott,2013-12-01,27692.193556889728
Tiramisu,Chocolate Outer,Lemon,Pear,Amethyst,Bertie Bott,2013-12-01,11623.86157809323
Cheese,Jelly Filled,Watermelon,Pear,Teal,Bertie Bott,2013-12-01,20021.30794187856
Pound,Candy Outer,Butter Toffee,Mojito,Taupe,Bertie Bott,2013-12-01,25047.50949883795
Sponge,Chocolate Outer,Toasted Coconut,Mojito,Amethyst,Bertie Bott,2013-12-01,7788.608051262733
Sponge,Chocolate Outer,Coffee,Papaya,White,Bertie Bott,2013-12-01,15841.095847137405
Pound,Jelly Filled,Black Licorice,Black Cherry,Teal,Bertie Bott,2013-12-01,12719.272607217395
Butter,Chocolate Outer,Spice,Black Cherry,Tiffany,Slugworth,2014-01-01,10610.53547512493
Tiramisu,Candy Outer,Spice,Rock and Rye,Taupe,Slugworth,2014-01-01,9671.206475486098
Sponge,Jelly Filled,Wild Cherry Cream,Wild Cherry Cream,Slate,Slugworth,2014-01-01,8137.117987793307
Sponge,Chocolate Outer,Fruit Punch,Pear,Teal,Slugworth,2014-01-01,1371.3755859920461
Pound,Chocolate Outer,Orange,Cucumber,Taupe,Slugworth,2014-01-01,3830.2980384793445
Butter,Candy Outer,Coconut,Wild Cherry Cream,Taupe,Slugworth,2014-01-01,6472.616016730093
Butter,Chocolate Outer,Irish Cream,Kiwi,Slate,Slugworth,2014-01-01,3227.806116160707
Cheese,Jelly Filled,Dill Pickle,Peppermint,Teal,Slugworth,2014-01-01,3394.879368854688
Chiffon,Candy Outer,Coconut,Kiwi,White,Slugworth,2014-01-01,12242.048407914099
Butter,Candy Outer,Horchata,Cucumber,Tiffany,Slugworth,2014-01-01,6852.477610631097
Butter,Jelly Filled,Ginger Ale,Fuzzy Navel,Olive,Slugworth,2014-01-01,5290.390363839614
Cheese,Jelly Filled,Lemon,Pear,Black,Slugworth,2014-01-01,4074.2970559023515
Cheese,Chocolate Outer,Chocolate,Fuzzy Navel,Rose,Slugworth,2014-01-01,2036.2368221420843
Tiramisu,Candy Outer,Chocolate Mint,Fuzzy Navel,Amethyst,Slugworth,2014-01-01,11743.087969305658
Sponge,Chocolate Outer,Vanilla,Black Cherry,Slate,Slugworth,2014-01-01,8652.642531508758
Chiffon,Jelly Filled,Plum,Banana,Olive,Slugworth,2014-01-01,5180.312492332168
Tiramisu,Candy Outer,Bavarian Cream,Butter Rum,Rose,Slugworth,2014-01-01,8692.240594910783
Sponge,Jelly Filled,Cherry Cola,Vanilla,Rose,Slugworth,2014-01-01,8682.571099847763
Sponge,Chocolate Outer,Cheesecake,Mojito,Amethyst,Slugworth,2014-01-01,12336.001706967043
Cheese,Candy Outer,Kettle Corn,Toffee,Opal,Slugworth,2014-01-01,2385.0192005827344
Butter,Candy Outer,Orange Pineapple	P,Dill Pickle,Slate,Slugworth,2014-01-01,4164.568016597138
Sponge,Jelly Filled,Sassafras,Black Cherry,Amethyst,Slugworth,2014-01-01,3477.380733080892
Chiffon,Jelly Filled,Chocolate,Black Currant,Rose,Slugworth,2014-01-01,5926.883491422372
Tiramisu,Candy Outer,Orange Pineapple	P,Apple,Rose,Slugworth,2014-01-01,2717.5036340875067
Butter,Chocolate Outer,Watermelon,Toffee,Teal,Slugworth,2014-01-01,2637.713965741937
Chiffon,Jelly Filled,Lemon Bar,Apple,Tiffany,Perk-a-Cola,2014-01-01,14940.613931698974
Tiramisu,Jelly Filled,Vanilla,Tutti Frutti,Rose,Perk-a-Cola,2014-01-01,44848.97854103751
Cheese,Candy Outer,Pink Lemonade,Fuzzy Navel,Opal,Perk-a-Cola,2014-01-01,11822.501577542984
Tiramisu,Candy Outer,Gingersnap,Black Cherry,Black,Perk-a-Cola,2014-01-01,7774.614224907046
Cheese,Jelly Filled,Orange Brandy,Black Currant,Citrine,Perk-a-Cola,2014-01-01,23531.874511137565
Cheese,Jelly Filled,Dill Pickle,Passion Fruit,Rose,Perk-a-Cola,2014-01-01,45948.358902283384
Butter,Jelly Filled,Pink Lemonade,Kiwi,Opal,Perk-a-Cola,2014-01-01,23241.838586200032
Tiramisu,Jelly Filled,Pink Lemonade,Mango,Olive,Perk-a-Cola,2014-01-01,29559.213504969983
Sponge,Chocolate Outer,Dill Pickle,Tangerine,Amethyst,Perk-a-Cola,2014-01-01,8049.288831423539
Sponge,Chocolate Outer,Fruit Punch,Ginger Beer,White,Perk-a-Cola,2014-01-01,17547.2225769289
Pound,Candy Outer,Cheesecake,Cucumber,Burgundy,Perk-a-Cola,2014-01-01,5853.07080179166
Chiffon,Chocolate Outer,Cherry Cream Spice,Whipped Cream,Black,Perk-a-Cola,2014-01-01,14951.754902380331
Butter,Chocolate Outer,Plum,Fuzzy Navel,Taupe,Perk-a-Cola,2014-01-01,50023.214080277474
Cheese,Jelly Filled,Vanilla,Tutti Frutti,White,Perk-a-Cola,2014-01-01,5861.7252616613205
Butter,Jelly Filled,Wintergreen,Wild Cherry Cream,Slate,Perk-a-Cola,2014-01-01,33427.14701080298
Butter,Candy Outer,Watermelon,Dill Pickle,Amethyst,Perk-a-Cola,2014-01-01,15010.197262901833
Chiffon,Chocolate Outer,Ginger Lime,Egg Nog,Citrine,Perk-a-Cola,2014-01-01,52480.88246045544
Chiffon,Jelly Filled,Chocolate Mint,Whipped Cream,Amethyst,Perk-a-Cola,2014-01-01,9791.715516486584
Sponge,Chocolate Outer,Spice,Banana,White,Perk-a-Cola,2014-01-01,9306.537180251516
Cheese,Jelly Filled,Horchata,Tutti Frutti,Olive,Perk-a-Cola,2014-01-01,7882.960473194213
Sponge,Jelly Filled,Acai Berry,Rum,Slate,Perk-a-Cola,2014-01-01,14348.346570448937
Butter,Jelly Filled,Orange,Passion Fruit,Slate,Perk-a-Cola,2014-01-01,34912.15387587375
Chiffon,Candy Outer,Irish Cream,Hazelnut,White,Perk-a-Cola,2014-01-01,7780.20632881594
Cheese,Chocolate Outer,Birch Beer,Apple,Olive,Perk-a-Cola,2014-01-01,28776.515372804253
Butter,Chocolate Outer,Chocolate Mint,Papaya,Amethyst,Perk-a-Cola,2014-01-01,42831.821937941306
Butter,Candy Outer,Amaretto,Ginger Beer,Amethyst,Fickelgruber,2014-01-01,4540.2184728468255
Butter,Jelly Filled,Coconut,Rum,White,Fickelgruber,2014-01-01,9638.952522473088
Chiffon,Jelly Filled,Orange Pineapple	P,Papaya,Olive,Fickelgruber,2014-01-01,19616.635305235413
Sponge,Jelly Filled,Acai Berry,Fuzzy Navel,Citrine,Fickelgruber,2014-01-01,16504.436383865985
Chiffon,Candy Outer,Acai Berry,Lemon,Olive,Fickelgruber,2014-01-01,5194.323636662794
Tiramisu,Chocolate Outer,Pink Lemonade,Mojito,Opal,Fickelgruber,2014-01-01,11308.54415672215
Chiffon,Candy Outer,Sassafras,Lemon,Burgundy,Fickelgruber,2014-01-01,2078.570591770136
Sponge,Candy Outer,Vanilla,Rum,Opal,Fickelgruber,2014-01-01,12042.280468551538
Chiffon,Candy Outer,Pecan,Ginger Beer,Slate,Fickelgruber,2014-01-01,18281.86112262521
Cheese,Jelly Filled,Pink Lemonade,Apple,White,Fickelgruber,2014-01-01,2015.1967729430876
Cheese,Chocolate Outer,Orange Pineapple	P,Banana,White,Fickelgruber,2014-01-01,10632.287719695569
Cheese,Chocolate Outer,Wintergreen,Rum,Opal,Fickelgruber,2014-01-01,16571.951929668954
Chiffon,Candy Outer,Spice,Hazelnut,Olive,Fickelgruber,2014-01-01,9713.200530538168
Butter,Jelly Filled,Wild Cherry Cream,Kiwi,White,Fickelgruber,2014-01-01,10168.016590226587
Butter,Candy Outer,Coffee,Apple,Burgundy,Fickelgruber,2014-01-01,11435.859728039539
Pound,Candy Outer,Watermelon,Egg Nog,Burgundy,Fickelgruber,2014-01-01,8551.336589047825
Sponge,Jelly Filled,Kettle Corn,Butter Rum,Olive,Fickelgruber,2014-01-01,4127.577591707584
Pound,Jelly Filled,Lemon Bar,Black Currant,Slate,Fickelgruber,2014-01-01,14552.710001579897
Tiramisu,Chocolate Outer,Dill Pickle,Rum,Black,Fickelgruber,2014-01-01,10031.774322611971
Chiffon,Chocolate Outer,Kettle Corn,Mixed Berry,Rose,Fickelgruber,2014-01-01,11925.434284219178
Pound,Candy Outer,Apricot,Banana,Teal,Fickelgruber,2014-01-01,12454.238895560733
Cheese,Candy Outer,Butter Toffee,Hazelnut,Black,Fickelgruber,2014-01-01,15136.135940289894
Chiffon,Chocolate Outer,Lemon,Cucumber,Tiffany,Fickelgruber,2014-01-01,4741.898788046998
Tiramisu,Candy Outer,Gingersnap,Butter Rum,Tiffany,Fickelgruber,2014-01-01,13329.737817984716
Cheese,Jelly Filled,Ginger Ale,Rum,Opal,Fickelgruber,2014-01-01,2257.7937115031546
Pound,Jelly Filled,Margarita,Papaya,White,Zebrabar,2014-01-01,11254.796447029525
Sponge,Chocolate Outer,Pecan,Wild Cherry Cream,Black,Zebrabar,2014-01-01,5712.702401135169
Butter,Chocolate Outer,Orange,Mango,Tiffany,Zebrabar,2014-01-01,12696.069410910615
Chiffon,Jelly Filled,Irish Cream,Apricot,Amethyst,Zebrabar,2014-01-01,5960.371208114284
Sponge,Candy Outer,Caramel Cream,Tangerine,Opal,Zebrabar,2014-01-01,11354.920378999617
Pound,Jelly Filled,Lemon Bar,Toffee,Slate,Zebrabar,2014-01-01,3330.083231920731
Pound,Jelly Filled,Cherry Cream Spice,Apple,Rose,Zebrabar,2014-01-01,11170.566173317795
Cheese,Chocolate Outer,Butter Milk,Rum,Teal,Zebrabar,2014-01-01,20061.962657684526
Tiramisu,Jelly Filled,Lemon Custard,Banana,Teal,Zebrabar,2014-01-01,23779.92680934768
Pound,Jelly Filled,Grand Mariner,Mixed Berry,Olive,Zebrabar,2014-01-01,12918.525454534027
Pound,Candy Outer,Cream Soda,Black Currant,Opal,Zebrabar,2014-01-01,4607.575990757456
Tiramisu,Chocolate Outer,Kettle Corn,Butter Rum,Citrine,Zebrabar,2014-01-01,9587.437184461065
Tiramisu,Jelly Filled,Wild Cherry Cream,Mixed Berry,Citrine,Zebrabar,2014-01-01,5741.5907660086705
Tiramisu,Chocolate Outer,Bavarian Cream,Rum,Olive,Zebrabar,2014-01-01,14698.72352395013
Tiramisu,Jelly Filled,Lemon Bar,Vanilla,Amethyst,Zebrabar,2014-01-01,13970.6913931771
Cheese,Chocolate Outer,Watermelon,Black Currant,Teal,Zebrabar,2014-01-01,7131.2217060932335
Sponge,Candy Outer,Butter Milk,Hazelnut,Rose,Zebrabar,2014-01-01,2104.8526148823635
Butter,Jelly Filled,Irish Cream,Tangerine,Opal,Zebrabar,2014-01-01,13644.91339593671
Pound,Candy Outer,Dill Pickle,Rock and Rye,Slate,Zebrabar,2014-01-01,2302.4462172362337
Sponge,Chocolate Outer,Wintergreen,Ginger Beer,Slate,Zebrabar,2014-01-01,21167.79185289341
Butter,Jelly Filled,Fruit Punch,Papaya,Opal,Zebrabar,2014-01-01,18906.149563930692
Butter,Candy Outer,Toasted Coconut,Rock and Rye,Teal,Zebrabar,2014-01-01,6282.97160610605
Chiffon,Candy Outer,Sassafras,Black Currant,Black,Zebrabar,2014-01-01,16866.41852223049
Chiffon,Jelly Filled,Cherry Cola,Apricot,Tiffany,Zebrabar,2014-01-01,23394.912104059786
Cheese,Candy Outer,Doughnut,Mango,Slate,Zebrabar,2014-01-01,24175.181063519776
Cheese,Chocolate Outer,Bavarian Cream,Papaya,Olive,Dandy's Candies,2014-01-01,29464.482101574
Cheese,Candy Outer,Wild Cherry Cream,Kiwi,Burgundy,Dandy's Candies,2014-01-01,26669.628206611193
Sponge,Chocolate Outer,Apricot,Banana,Slate,Dandy's Candies,2014-01-01,22165.000820815443
Chiffon,Jelly Filled,Raspberry Ginger Ale,Mixed Berry,Taupe,Dandy's Candies,2014-01-01,34612.62521174957
Sponge,Jelly Filled,Chocolate,Egg Nog,Olive,Dandy's Candies,2014-01-01,26022.987541067643
Chiffon,Jelly Filled,Kettle Corn,Hazelnut,Rose,Dandy's Candies,2014-01-01,43896.86193277196
Chiffon,Jelly Filled,Wintergreen,Apple,Slate,Dandy's Candies,2014-01-01,25338.25684823055
Chiffon,Chocolate Outer,Blueberry,Pear,Citrine,Dandy's Candies,2014-01-01,36842.69701375456
Pound,Candy Outer,Lemon,Wild Cherry Cream,White,Dandy's Candies,2014-01-01,29485.193752875988
Tiramisu,Chocolate Outer,Toasted Coconut,Vanilla,Citrine,Dandy's Candies,2014-01-01,38858.1607509387
Pound,Jelly Filled,Doughnut,Black Cherry,Rose,Dandy's Candies,2014-01-01,34952.70267637124
Butter,Chocolate Outer,Raspberry Ginger Ale,Apple,Olive,Dandy's Candies,2014-01-01,15531.385684376137
Cheese,Jelly Filled,Vanilla,Egg Nog,Tiffany,Dandy's Candies,2014-01-01,17604.836255969964
Sponge,Candy Outer,Cheesecake,Hazelnut,Black,Dandy's Candies,2014-01-01,19688.780553881483
Cheese,Chocolate Outer,Lemon,Mixed Berry,Citrine,Dandy's Candies,2014-01-01,36698.59557641939
Butter,Candy Outer,Ginger Lime,Vanilla,Burgundy,Dandy's Candies,2014-01-01,29940.378405994034
Sponge,Chocolate Outer,Lemon Bar,Black Currant,Burgundy,Dandy's Candies,2014-01-01,16111.522710109852
Pound,Chocolate Outer,Lemon,Dill Pickle,Slate,Dandy's Candies,2014-01-01,13130.584584093695
Chiffon,Candy Outer,Caramel Cream,Dill Pickle,Citrine,Dandy's Candies,2014-01-01,26308.390864997247
Butter,Jelly Filled,Cheesecake,Pear,Olive,Dandy's Candies,2014-01-01,19442.705573708663
Pound,Candy Outer,Apricot,Toffee,Olive,Dandy's Candies,2014-01-01,10162.430696817217
Tiramisu,Chocolate Outer,Wild Cherry Cream,Tangerine,Opal,Dandy's Candies,2014-01-01,45458.09024792045
Cheese,Chocolate Outer,Coconut,Black Currant,Citrine,Dandy's Candies,2014-01-01,29139.72962429412
Butter,Chocolate Outer,Butter Milk,Banana,Olive,Dandy's Candies,2014-01-01,19523.796365877402
Chiffon,Chocolate Outer,Pecan,Wild Cherry Cream,Taupe,Dandy's Candies,2014-01-01,8633.274973916381
Pound,Jelly Filled,Gingersnap,Kiwi,Slate,Bertie Bott,2014-01-01,26119.88550489315
Sponge,Jelly Filled,Orange Pineapple	P,Toffee,Burgundy,Bertie Bott,2014-01-01,19860.82670748847
Sponge,Candy Outer,Amaretto,Mango,Opal,Bertie Bott,2014-01-01,34562.34729651176
Butter,Jelly Filled,Apricot,Hazelnut,Amethyst,Bertie Bott,2014-01-01,41639.080322835944
Sponge,Chocolate Outer,Black Licorice,Black Currant,Burgundy,Bertie Bott,2014-01-01,46259.48608615818
Chiffon,Chocolate Outer,Sour,Tutti Frutti,Amethyst,Bertie Bott,2014-01-01,17867.16404448523
Sponge,Chocolate Outer,Lemon Bar,Lemon,Taupe,Bertie Bott,2014-01-01,15746.076910139098
Sponge,Candy Outer,Sassafras,Tangerine,White,Bertie Bott,2014-01-01,24384.122526442337
Butter,Chocolate Outer,Vanilla,Papaya,Amethyst,Bertie Bott,2014-01-01,37744.65849830476
Pound,Candy Outer,Wintergreen,Toffee,Citrine,Bertie Bott,2014-01-01,30525.40216370884
Cheese,Jelly Filled,Lemon Bar,Hazelnut,Citrine,Bertie Bott,2014-01-01,28013.183429454773
Chiffon,Chocolate Outer,Kettle Corn,Rock and Rye,Black,Bertie Bott,2014-01-01,21360.71699252899
