product,base_cake,truffle_type,primary_flavor,secondary_flavor,color_group,rate_kg_per_hr,cost_usd_per_kg,price_usd_per_kg,ebit_per_kg,ebit_per_hr,kg_produced
SpoJelRasTanTea,Sponge,Jelly Filled,Raspberry Ginger Ale,Tangerine,Teal,0.7107075525320476,0.7814634873572633,1.6988285302864798,0.9173650429292165,0.6519782644386802,1450.357666685636
SpoJelSasPapOpa,Sponge,Jelly Filled,Sassafras,Papaya,Opal,0.4735377936234079,0.5520798097624899,1.9287251417514815,1.3766453319889915,0.651893593112031,2176.4815728990948
SpoJelRasTanTea,Sponge,Jelly Filled,Raspberry Ginger Ale,Tangerine,Teal,0.7041746133786999,0.7734783418448792,1.6988285302864798,0.9253501884416007,0.6516081111857712,1462.982212500579
SpoJelRasTanTea,Sponge,Jelly Filled,Raspberry Ginger Ale,Tangerine,Teal,0.6993885812077305,0.7695940698660313,1.6988285302864798,0.9292344604204485,0.6498959708827885,1469.1232614618798
SpoJelRasTanTea,Sponge,Jelly Filled,Raspberry Ginger Ale,Tangerine,Teal,0.7007468444241284,0.77205898236918,1.6988285302864798,0.9267695479172998,0.6494308362114238,1465.2262252992243
SpoJelLemTanCit,Sponge,Jelly Filled,Lemon Custard,Tangerine,Citrine,0.621711429192782,0.8347572147621153,1.878031062233195,1.0432738474710797,0.6486152747506974,1649.4199716841108
SpoJelRasTanTea,Sponge,Jelly Filled,Raspberry Ginger Ale,Tangerine,Teal,0.6939007337432247,0.7642088009496827,1.6988285302864798,0.9346197293367972,0.6485333159576976,1477.637392363413
SpoChoHorButBla,Sponge,Chocolate Outer,Horchata,Butter Rum,Black,0.7318942397548673,0.7713814182323875,1.6573785148688676,0.8859970966364801,0.6484561714677763,1400.7648227632371
SpoJelRasTanTea,Sponge,Jelly Filled,Raspberry Ginger Ale,Tangerine,Teal,0.7109137949302595,0.7869859263473499,1.6988285302864798,0.91184260393913,0.6482414859454565,1441.6266693691255
SpoJelLemTanCit,Sponge,Jelly Filled,Lemon Custard,Tangerine,Citrine,0.6190811867707567,0.8317798365222834,1.878031062233195,1.0462512257109116,0.64771445047347,1654.1272181505499
SpoChoHorButBla,Sponge,Chocolate Outer,Horchata,Butter Rum,Black,0.7258367073502636,0.7654340628783847,1.6573785148688676,0.8919444519904829,0.6474060241721074,1410.1676144879348
SpoJelPeaTutTau,Sponge,Jelly Filled,Pear,Tutti Frutti,Taupe,0.6838348759347004,1.496121013136095,2.442300937901207,0.9461799247651119,0.6470308314636545,1495.914105867019
SpoJelLemHazSla,Sponge,Jelly Filled,Lemon Bar,Hazelnut,Slate,0.6090470571963336,1.3149699111988737,2.376313969915509,1.0613440587166352,0.6464084756341794,1677.9890452722382
SpoJelRasTanTea,Sponge,Jelly Filled,Raspberry Ginger Ale,Tangerine,Teal,0.6982328586559063,0.7732396179978452,1.6988285302864798,0.9255889122886346,0.6462765921675043,1463.3596358223363
SpoJelLemTanCit,Sponge,Jelly Filled,Lemon Custard,Tangerine,Citrine,0.5852659500792334,0.774211382225289,1.878031062233195,1.103819680007906,0.6460280737359826,1745.1431661555907
SpoJelCrePeaOpa,Sponge,Jelly Filled,Creme de Menthe,Pear,Opal,0.7890976296733377,1.3988278593941823,2.216476262642167,0.8176484032479845,0.645204416909174,1292.7052752275902
SpoJelLemTanCit,Sponge,Jelly Filled,Lemon Custard,Tangerine,Citrine,0.6040910518224307,0.8106104610045652,1.878031062233195,1.0674206012286298,0.6448192337331343,1687.5960823913674
SpoJelRasTanTea,Sponge,Jelly Filled,Raspberry Ginger Ale,Tangerine,Teal,0.7047617852512296,0.7839081349340388,1.6988285302864798,0.9149203953524411,0.6448009311913472,1446.4926694496403
SpoJelRasTanTea,Sponge,Jelly Filled,Raspberry Ginger Ale,Tangerine,Teal,0.6967212681229336,0.7740822098392297,1.6988285302864798,0.9247463204472501,0.6442904290740248,1462.0274948753292
SpoJelRasTanTea,Sponge,Jelly Filled,Raspberry Ginger Ale,Tangerine,Teal,0.6955273912931359,0.7729821523188296,1.6988285302864798,0.9258463779676502,0.6439515160060385,1463.7666900526526
SpoJelRasTanTea,Sponge,Jelly Filled,Raspberry Ginger Ale,Tangerine,Teal,0.6878986425516427,0.7635369369139301,1.6988285302864798,0.9352915933725497,0.6433858174709399,1478.6996119920493
SpoChoHorButBla,Sponge,Chocolate Outer,Horchata,Butter Rum,Black,0.7209764597797577,0.7654815644347099,1.6573785148688676,0.8918969504341576,0.6430367058123809,1410.0925143444022
SpoJelSasPapOpa,Sponge,Jelly Filled,Sassafras,Papaya,Opal,0.5569906643029512,0.7749376030634288,1.9287251417514815,1.1537875386880527,0.6426488876383255,1824.1425432118701
SpoChoHorButBla,Sponge,Chocolate Outer,Horchata,Butter Rum,Black,0.7233961177231456,0.7697557104815288,1.6573785148688676,0.8876228043873388,0.642102890696332,1403.3350729797914
SpoJelLemTanCit,Sponge,Jelly Filled,Lemon Custard,Tangerine,Citrine,0.5990341943309297,0.8062955484479499,1.878031062233195,1.0717355137852451,0.6420062200361893,1694.4179757650047
SpoJelCrePeaOpa,Sponge,Jelly Filled,Creme de Menthe,Pear,Opal,0.6313363586090432,1.2023352297766097,2.216476262642167,1.0141410328655571,0.6402641068053548,1603.3608795692273
SpoJelPeaTutTau,Sponge,Jelly Filled,Pear,Tutti Frutti,Taupe,0.6683953550784723,1.4844353740582075,2.442300937901207,0.9578655638429994,0.6402328936622826,1514.3891462638255
SpoJelPeaTutTau,Sponge,Jelly Filled,Pear,Tutti Frutti,Taupe,0.6723604770388888,1.4913175644703158,2.442300937901207,0.950983373430891,0.6394036346160455,1503.5083767111514
SpoJelCrePeaOpa,Sponge,Jelly Filled,Creme de Menthe,Pear,Opal,0.6233139714552002,1.191013674836985,2.216476262642167,1.0254625878051817,0.6391851581835748,1621.2603015409386
SpoJelRasTanTea,Sponge,Jelly Filled,Raspberry Ginger Ale,Tangerine,Teal,0.6794582429711105,0.7583913718399123,1.6988285302864798,0.9404371584465675,0.6389877793028486,1486.8347701954858
SpoJelLemTanCit,Sponge,Jelly Filled,Lemon Custard,Tangerine,Citrine,0.5998567212128071,0.8127997892710673,1.878031062233195,1.0652312729621278,0.6389861387324067,1684.1347459684384
SpoJelLemTanCit,Sponge,Jelly Filled,Lemon Custard,Tangerine,Citrine,0.5761168277239372,0.769914654592349,1.878031062233195,1.108116407640846,0.6384045095188895,1751.9363090948464
SpoChoHorButBla,Sponge,Chocolate Outer,Horchata,Butter Rum,Black,0.7285415375541106,0.7813356048108306,1.6573785148688676,0.8760429100580369,0.6382336486570596,1385.027215437842
SpoJelLemTanCit,Sponge,Jelly Filled,Lemon Custard,Tangerine,Citrine,0.5750529948289455,0.7686770920295888,1.878031062233195,1.1093539702036064,0.6379373228909646,1753.8929002738291
SpoChoHorButBla,Sponge,Chocolate Outer,Horchata,Butter Rum,Black,0.7215962919612318,0.774359181528592,1.6573785148688676,0.8830193333402756,0.6371834766684218,1396.0569675211898
SpoJelLemTanCit,Sponge,Jelly Filled,Lemon Custard,Tangerine,Citrine,0.5836472738816525,0.7912678463542905,1.878031062233195,1.0867632158789045,0.6342863883025803,1718.1768306638264
SpoJelRasTanTea,Sponge,Jelly Filled,Raspberry Ginger Ale,Tangerine,Teal,0.6807461509554175,0.7673024464421022,1.6988285302864798,0.9315260838443776,0.6341327960916335,1472.7463269227558
SpoJelRasTanTea,Sponge,Jelly Filled,Raspberry Ginger Ale,Tangerine,Teal,0.6832176750116878,0.7718763914995778,1.6988285302864798,0.9269521387869021,0.6333100851090986,1465.5149021674304
SpoJelLemTanCit,Sponge,Jelly Filled,Lemon Custard,Tangerine,Citrine,0.5782665276490714,0.7844834549584522,1.878031062233195,1.093547607274743,0.6323619776777161,1728.9029795950428
SpoChoHorButBla,Sponge,Chocolate Outer,Horchata,Butter Rum,Black,0.7084446001034802,0.7649208081250867,1.6573785148688676,0.8924577067437809,0.6322568431633668,1410.9790722300258
SpoJelRasTanTea,Sponge,Jelly Filled,Raspberry Ginger Ale,Tangerine,Teal,0.6940600394976418,0.7880984442867182,1.6988285302864798,0.9107300859997617,0.6321013594606854,1439.8677742214143
SpoJelRasTanTea,Sponge,Jelly Filled,Raspberry Ginger Ale,Tangerine,Teal,0.6739066308999523,0.76136563625582,1.6988285302864798,0.9374628940306599,0.631762460509921,1482.132446696666
SpoJelPeaTutTau,Sponge,Jelly Filled,Pear,Tutti Frutti,Taupe,0.6552098914580172,1.4787445455985302,2.442300937901207,0.9635563923026766,0.6313316792143154,1523.3863679804183
SpoJelRasTanTea,Sponge,Jelly Filled,Raspberry Ginger Ale,Tangerine,Teal,0.6758462840081582,0.7647976223785972,1.6988285302864798,0.9340309079078827,0.6312613182583087,1476.7064634160793
SpoJelLemTanCit,Sponge,Jelly Filled,Lemon Custard,Tangerine,Citrine,0.5740329433565811,0.7787625438171467,1.878031062233195,1.0992685184160482,0.6310163431655922,1737.9477621471717
SpoJelPeaTutTau,Sponge,Jelly Filled,Pear,Tutti Frutti,Taupe,0.6711853381220829,1.5028097684987909,2.442300937901207,0.939491169402416,0.6305726981980716,1485.3391578726041
SpoJelCrePeaOpa,Sponge,Jelly Filled,Creme de Menthe,Pear,Opal,0.6957350632742537,1.3108410260273922,2.216476262642167,0.9056352366147746,0.630082188649574,1431.8127977176991
SpoJelRasTanTea,Sponge,Jelly Filled,Raspberry Ginger Ale,Tangerine,Teal,0.6769452602425191,0.7694528769100655,1.6988285302864798,0.9293756533764144,0.6291364435379581,1469.346488069156
SpoJelRasTanTea,Sponge,Jelly Filled,Raspberry Ginger Ale,Tangerine,Teal,0.6808197092165661,0.7760552819443854,1.6988285302864798,0.9227732483420944,0.6282422146090908,1458.9080602765368
SpoJelRasTanTea,Sponge,Jelly Filled,Raspberry Ginger Ale,Tangerine,Teal,0.6774556885588697,0.7733501251868614,1.6988285302864798,0.9254784050996184,0.6269706101731266,1463.184923530813
SpoJelCrePeaOpa,Sponge,Jelly Filled,Creme de Menthe,Pear,Opal,0.6287493519098218,1.2193941051889772,2.216476262642167,0.9970821574531896,0.62691476029954,1576.3907318291729
SpoJelPeaTutTau,Sponge,Jelly Filled,Pear,Tutti Frutti,Taupe,0.7498962998050069,1.606579280011521,2.442300937901207,0.8357216578896858,0.6267045789183813,1321.2791604367476
SpoChoHorButBla,Sponge,Chocolate Outer,Horchata,Butter Rum,Black,0.697204396740946,0.7591310328883891,1.6573785148688676,0.8982474819804784,0.6262620937982732,1420.132729182244
SpoJelPeaTutTau,Sponge,Jelly Filled,Pear,Tutti Frutti,Taupe,0.7652388351676693,1.624566143769424,2.442300937901207,0.8177347941317827,0.6257624213374793,1292.8418595476646
SpoJelPeaTutTau,Sponge,Jelly Filled,Pear,Tutti Frutti,Taupe,0.8491962515700137,1.7057623116828529,2.442300937901207,0.736538626218354,0.6254658405211536,1164.4704052978843
SpoJelSasPapOpa,Sponge,Jelly Filled,Sassafras,Papaya,Opal,0.5924805246335041,0.873520086209963,1.9287251417514815,1.0552050555415184,0.6251884449031647,1668.283257604106
SpoJelPeaTutTau,Sponge,Jelly Filled,Pear,Tutti Frutti,Taupe,0.6783985096264438,1.5209954592812043,2.442300937901207,0.9213054786200026,0.6250122636064872,1456.5875106918616
SpoJelLemTanCit,Sponge,Jelly Filled,Lemon Custard,Tangerine,Citrine,0.5914851692323747,0.822483407567622,1.878031062233195,1.055547654665573,0.6243407831527027,1668.8249081389747
SpoJelRasTanTea,Sponge,Jelly Filled,Raspberry Ginger Ale,Tangerine,Teal,0.6725705246992724,0.7707175224601752,1.6988285302864798,0.9281110078263046,0.6242201075129081,1467.3470785828465
SpoJelRasTanTea,Sponge,Jelly Filled,Raspberry Ginger Ale,Tangerine,Teal,0.6706388876227962,0.7701773494301398,1.6988285302864798,0.92865118085634,0.622789594919092,1468.2010942241523
SpoChoHorButBla,Sponge,Chocolate Outer,Horchata,Butter Rum,Black,0.7149353390350108,0.7862737483951612,1.6573785148688676,0.8711047664737064,0.6227835815538932,1377.2199914086166
SpoJelPeaTutTau,Sponge,Jelly Filled,Pear,Tutti Frutti,Taupe,0.7639823062304488,1.6279958560808907,2.442300937901207,0.8143050818203161,0.6221146743842595,1287.419471171519
SpoChoHorButBla,Sponge,Chocolate Outer,Horchata,Butter Rum,Black,0.6998709976189689,0.7691767331714188,1.6573785148688676,0.8882017816974488,0.6216266670435391,1404.2504383373744
SpoJelLemTanCit,Sponge,Jelly Filled,Lemon Custard,Tangerine,Citrine,0.60519763363892,0.8509019909089083,1.878031062233195,1.0271290713242869,0.6216160834071999,1623.8950184041644
SpoJelAprWhiTif,Sponge,Jelly Filled,Apricot,Whipped Cream,Tiffany,0.7528259269381719,1.1158491452856483,1.9412011022129323,0.825351956927284,0.6213463520240167,1304.8846232696962
SpoJelLemTanCit,Sponge,Jelly Filled,Lemon Custard,Tangerine,Citrine,0.5592919063431101,0.7682890794425428,1.878031062233195,1.1097419827906523,0.6206697091039668,1754.5063496686257
SpoJelRasTanTea,Sponge,Jelly Filled,Raspberry Ginger Ale,Tangerine,Teal,0.6798435521562949,0.7869858649707017,1.6988285302864798,0.9118426653157782,0.6199103565959422,1441.6267664058428
SpoJelPeaTutTau,Sponge,Jelly Filled,Pear,Tutti Frutti,Taupe,0.6503523257449059,1.4891200911940101,2.442300937901207,0.9531808467071967,0.6199033805115239,1506.9825904259558
SpoChoHorButBla,Sponge,Chocolate Outer,Horchata,Butter Rum,Black,0.695341002731896,0.7668452036569183,1.6573785148688676,0.8905333112119492,0.6192243255842724,1407.9365954811676
SpoJelLemTanCit,Sponge,Jelly Filled,Lemon Custard,Tangerine,Citrine,0.5707849424743235,0.7944455901314017,1.878031062233195,1.0835854721017935,0.6184942713596349,1713.152805511114
SpoJelLemHazSla,Sponge,Jelly Filled,Lemon Bar,Hazelnut,Slate,0.6486777416310127,1.423913893038226,2.376313969915509,0.9524000768772829,0.6178007309979587,1505.7481903172309
SpoJelCrePeaOpa,Sponge,Jelly Filled,Creme de Menthe,Pear,Opal,0.7343209590193314,1.375527548409257,2.216476262642167,0.8409487142329097,0.6175262663215839,1329.5431566507145
SpoJelRasTanTea,Sponge,Jelly Filled,Raspberry Ginger Ale,Tangerine,Teal,0.6751463763170911,0.7845191154954296,1.6988285302864798,0.9143094147910502,0.6172926882287777,1445.5267068285013
SpoJelLemTanCit,Sponge,Jelly Filled,Lemon Custard,Tangerine,Citrine,0.5814137458977935,0.8163587655769159,1.878031062233195,1.0616722966562793,0.6172708669148408,1678.5079907192326
SpoChoHorButBla,Sponge,Chocolate Outer,Horchata,Butter Rum,Black,0.7007369789785006,0.7770210304615738,1.6573785148688676,0.8803574844072938,0.6168990440446795,1391.8485741043426
SpoJelLemHazSla,Sponge,Jelly Filled,Lemon Bar,Hazelnut,Slate,0.6025734440274394,1.3534419248858198,2.376313969915509,1.022872045029689,0.6163555309729298,1617.1646434337626
SpoJelLemTanCit,Sponge,Jelly Filled,Lemon Custard,Tangerine,Citrine,0.5864149298198736,0.827507346563288,1.878031062233195,1.050523715669907,0.6160427909986814,1660.8820412339323
SpoJelLemTanCit,Sponge,Jelly Filled,Lemon Custard,Tangerine,Citrine,0.5994652046605599,0.8517070143827914,1.878031062233195,1.0263240478504037,0.6152455553926964,1622.6222731908954
SpoJelAprWhiTif,Sponge,Jelly Filled,Apricot,Whipped Cream,Tiffany,0.7763817402678049,1.1489534218542576,1.9412011022129323,0.7922476803586747,0.6150866327999995,1252.5466344925624
SpoChoHorButBla,Sponge,Chocolate Outer,Horchata,Butter Rum,Black,0.7010609407107522,0.7802670851040984,1.6573785148688676,0.8771114297647692,0.6149085640590419,1386.7165492102686
SpoJelCrePeaOpa,Sponge,Jelly Filled,Creme de Menthe,Pear,Opal,0.6271606609130902,1.237996024631995,2.216476262642167,0.9784802380101718,0.6136643127608572,1546.9810255326456
SpoJelCrePeaOpa,Sponge,Jelly Filled,Creme de Menthe,Pear,Opal,0.6174997155423809,1.2229750372009054,2.216476262642167,0.9935012254412614,0.6134867241009858,1570.7292645240786
SpoChoHorButBla,Sponge,Chocolate Outer,Horchata,Butter Rum,Black,0.6906501174605514,0.7698103755219627,1.6573785148688676,0.8875681393469048,0.6129990396941829,1403.2486473402882
SpoJelLemTanCit,Sponge,Jelly Filled,Lemon Custard,Tangerine,Citrine,0.6006120840189051,0.858212105641737,1.878031062233195,1.019818956591458,0.6125155888403808,1612.3376988520085
SpoChoHorButBla,Sponge,Chocolate Outer,Horchata,Butter Rum,Black,0.6906818685682443,0.7713706432663737,1.6573785148688676,0.8860078716024938,0.6119495723245836,1400.7818580260114
SpoChoHorButBla,Sponge,Chocolate Outer,Horchata,Butter Rum,Black,0.7011345898152853,0.784632605430459,1.6573785148688676,0.8727459094384086,0.6119123452270667,1379.814644757716
SpoChoHorButBla,Sponge,Chocolate Outer,Horchata,Butter Rum,Black,0.6820125876838478,0.7611167446639931,1.6573785148688676,0.8962617702048744,0.6112618091395325,1416.993311215783
SpoJelSasPapOpa,Sponge,Jelly Filled,Sassafras,Papaya,Opal,0.42120573662108696,0.4842960960855603,1.9287251417514815,1.4444290456659212,0.608401800176608,2283.6478853343774
SpoChoHorButBla,Sponge,Chocolate Outer,Horchata,Butter Rum,Black,0.6775907010335931,0.7598792783961794,1.6573785148688676,0.8974992364726881,0.6081371368186433,1418.9497501520846
SpoChoHorButBla,Sponge,Chocolate Outer,Horchata,Butter Rum,Black,0.6912279476275482,0.777969223388702,1.6573785148688676,0.8794092914801656,0.6078722796744311,1390.3494774339852
SpoJelLemHazSla,Sponge,Jelly Filled,Lemon Bar,Hazelnut,Slate,0.6270332564457601,1.4072449331369457,2.376313969915509,0.9690690367785633,0.6076385138520186,1532.101880132249
SpoChoHorButBla,Sponge,Chocolate Outer,Horchata,Butter Rum,Black,0.6800834510951446,0.7640711297365039,1.6573785148688676,0.8933073851323636,0.6075235693695973,1412.3224170354515
SpoChoHorButBla,Sponge,Chocolate Outer,Horchata,Butter Rum,Black,0.6899765670605802,0.7770131162379968,1.6573785148688676,0.8803653986308707,0.6074314955062474,1391.8610865223043
SpoChoHorButBla,Sponge,Chocolate Outer,Horchata,Butter Rum,Black,0.686018431898074,0.7729864790294306,1.6573785148688676,0.8843920358394369,0.6067092376097157,1398.2272154602001
SpoChoHorButBla,Sponge,Chocolate Outer,Horchata,Butter Rum,Black,0.6815723966919469,0.7681523629918172,1.6573785148688676,0.8892261518770503,0.6060719995359984,1405.8699715373373
SpoJelLemHazSla,Sponge,Jelly Filled,Lemon Bar,Hazelnut,Slate,0.6136052645570057,1.3890266005468601,2.376313969915509,0.9872873693686488,0.60580472747524,1560.905134136662
SpoJelLemTanCit,Sponge,Jelly Filled,Lemon Custard,Tangerine,Citrine,0.5888098978309154,0.8493342848118888,1.878031062233195,1.0286967774213063,0.6057068444124313,1626.3735677825684
SpoJelPeaTutTau,Sponge,Jelly Filled,Pear,Tutti Frutti,Taupe,0.7004013406437286,1.5778343448018939,2.442300937901207,0.864466593099313,0.6054735607484755,1366.7250137325566
SpoChoHorButBla,Sponge,Chocolate Outer,Horchata,Butter Rum,Black,0.6798574648761428,0.7674628293723361,1.6573785148688676,0.8899156854965314,0.6050158218951867,1406.960126845914
SpoJelPeaTutTau,Sponge,Jelly Filled,Pear,Tutti Frutti,Taupe,0.6453378807554037,1.504836278434197,2.442300937901207,0.9374646594670097,0.6049814566235262,1482.1352378583358
SpoJelCrePeaOpa,Sponge,Jelly Filled,Creme de Menthe,Pear,Opal,0.6596495161303824,1.3013283876741222,2.216476262642167,0.9151478749680446,0.6036768529104183,1446.8523155981918
SpoJelLemHazSla,Sponge,Jelly Filled,Lemon Bar,Hazelnut,Slate,0.6695869577557012,1.476700387618489,2.376313969915509,0.8996135822970199,0.6023695217259697,1422.2925390450998
SpoJelLemTanCit,Sponge,Jelly Filled,Lemon Custard,Tangerine,Citrine,0.5471245645102181,0.7783546614064666,1.878031062233195,1.0996764008267284,0.6016599719044877,1738.5926258096754
SpoJelLemTanCit,Sponge,Jelly Filled,Lemon Custard,Tangerine,Citrine,0.5371752631264729,0.7581263501600668,1.878031062233195,1.1199047120731283,0.6015851083844596,1770.5736638124317
SpoChoHorButBla,Sponge,Chocolate Outer,Horchata,Butter Rum,Black,0.6736880733466887,0.7661981691164311,1.6573785148688676,0.8911803457524364,0.6003775701343947,1408.9595595821427
SpoJelSasPapOpa,Sponge,Jelly Filled,Sassafras,Papaya,Opal,0.4340622746753479,0.5464181424354537,1.9287251417514815,1.3823069993160277,0.6000073204227696,2185.4326907526493
SpoJelPeaTutTau,Sponge,Jelly Filled,Pear,Tutti Frutti,Taupe,0.7368278105369321,1.628539869349639,2.442300937901207,0.8137610685515679,0.5996017864410461,1286.5593840980152
SpoJelLemTanCit,Sponge,Jelly Filled,Lemon Custard,Tangerine,Citrine,0.5884126449709549,0.859064086491564,1.878031062233195,1.018966975741631,0.599573053334188,1610.9907138464866
SpoJelCrePeaOpa,Sponge,Jelly Filled,Creme de Menthe,Pear,Opal,0.7067793633441757,1.3682637986379071,2.216476262642167,0.8482124640042596,0.5994990652895251,1341.027173020168
SpoJelAprWhiTif,Sponge,Jelly Filled,Apricot,Whipped Cream,Tiffany,0.6586673339176627,1.0340478833024547,1.9412011022129323,0.9071532189104776,0.5975121921545902,1434.212733574679
